year,department,isic_section,sector_label,value
2024,cochabamba,O,Administracion publica,-0.0717759636075102
2024,cochabamba,P,Enseñanza,0.3012970046925814
2024,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,0.02552400417351519
2024,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.34533443659340407
2018,la_paz,,Impuestos netos de subvenciones a los productos,0.3387422395471419
2018,la_paz,,PRODUCTO INTERNO BRUTO,0.8934211591407575
2018,la_paz,,VALOR AGREGADO BRUTO,0.5546789195936263
2018,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",0.07142448802700894
2018,la_paz,B,Actividad extractiva,-0.06663372722422349
2018,la_paz,C,Industrias manufactureras,0.11767699814055545
2018,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.01423082931637297
2018,la_paz,F,Construcción,0.24206899268202206
2018,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.03018194695701342
2018,la_paz,H,Transporte y almacenamiento,-0.016998387745754368
2018,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.16586556821018505
2018,la_paz,J,Comunicación e informaciones,0.07101491972639247
2018,la_paz,K,Actividades financieras y de seguros,-0.08914798532913451
2018,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.06765572392053666
2018,la_paz,O,Administracion publica,-0.4851484055740105
2018,la_paz,P,Enseñanza,0.4068293272085666
2018,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.168318938018955
2018,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.0822964128268458
2019,la_paz,,Impuestos netos de subvenciones a los productos,0.07509429365761226
2019,la_paz,,PRODUCTO INTERNO BRUTO,3.9862905092446677
2019,la_paz,,VALOR AGREGADO BRUTO,3.911196215587072
2019,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",0.18267317775430109
2019,la_paz,B,Actividad extractiva,1.9773189966462186
2019,la_paz,C,Industrias manufactureras,0.5294341771356064
2019,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.09890747044524209
2019,la_paz,F,Construcción,0.6782555292146043
2019,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,0.07403377561437102
2019,la_paz,H,Transporte y almacenamiento,-0.10887545982785998
2019,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.03663397073395602
2019,la_paz,J,Comunicación e informaciones,-0.011351359478132577
2019,la_paz,K,Actividades financieras y de seguros,0.1248533342016
2019,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.46766396771167423
2019,la_paz,O,Administracion publica,0.1946424720949117
2019,la_paz,P,Enseñanza,-0.23686412706147617
2019,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.29617355411913715
2019,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.3923032637170924
2020,la_paz,,Impuestos netos de subvenciones a los productos,-2.1087774857478085
2020,la_paz,,PRODUCTO INTERNO BRUTO,-15.585039102528883
2020,la_paz,,VALOR AGREGADO BRUTO,-13.476261616781096
2020,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",0.16971737869171935
2020,la_paz,B,Actividad extractiva,-3.449703144465033
2020,la_paz,C,Industrias manufactureras,-2.0488755463032238
2020,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-0.1215815030813609
2020,la_paz,F,Construcción,-3.255568017853599
2020,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,-1.4041930118932624
2020,la_paz,H,Transporte y almacenamiento,-0.6284519236339613
2020,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,-1.4290148785827927
2020,la_paz,J,Comunicación e informaciones,-0.20250041026414015
2020,la_paz,K,Actividades financieras y de seguros,-0.3340513009642023
2020,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-0.3033603857912279
2020,la_paz,O,Administracion publica,-0.6532705699775252
2020,la_paz,P,Enseñanza,-0.10136807957276335
2020,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.302712413466241
2020,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.01675263655594228
2021,la_paz,,Impuestos netos de subvenciones a los productos,1.253029918041369
2021,la_paz,,PRODUCTO INTERNO BRUTO,13.882097353010822
2021,la_paz,,VALOR AGREGADO BRUTO,12.629067434969466
2021,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",-0.08494696178319916
2021,la_paz,B,Actividad extractiva,5.876814548419394
2021,la_paz,C,Industrias manufactureras,2.579915198042578
2021,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.1387554533405751
2021,la_paz,F,Construcción,1.017595315164759
2021,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,1.464926445668174
2021,la_paz,H,Transporte y almacenamiento,0.7513445835550211
2021,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.9111360274255839
2021,la_paz,J,Comunicación e informaciones,0.013443554797686861
2021,la_paz,K,Actividades financieras y de seguros,-0.14266303774205813
2021,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.31099416227272564
2021,la_paz,O,Administracion publica,0.19701943914247105
2021,la_paz,P,Enseñanza,0.050209583609292625
2021,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.18834591323743413
2021,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.6438227901809627
2022,la_paz,,Impuestos netos de subvenciones a los productos,0.5012397030840063
2022,la_paz,,PRODUCTO INTERNO BRUTO,4.50019900550194
2022,la_paz,,VALOR AGREGADO BRUTO,3.9989593024179406
2022,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",0.04843977379043021
2022,la_paz,B,Actividad extractiva,1.1244426704337573
2022,la_paz,C,Industrias manufactureras,0.04393095987053933
2022,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.05486052771954617
2022,la_paz,F,Construcción,-0.17269265895935193
2022,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.08812687862545024
2022,la_paz,H,Transporte y almacenamiento,0.3908549686557394
2022,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.7964066769083386
2022,la_paz,J,Comunicación e informaciones,0.056480087876519924
2022,la_paz,K,Actividades financieras y de seguros,0.10110990292729455
2022,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.4877971283456082
2022,la_paz,O,Administracion publica,0.44981532670726343
2022,la_paz,P,Enseñanza,0.05233697645334214
2022,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.43948070324794253
2022,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",0.21382313706636388
2023,la_paz,,Impuestos netos de subvenciones a los productos,0.35368533230588767
2023,la_paz,,PRODUCTO INTERNO BRUTO,2.512928630717326
2023,la_paz,,VALOR AGREGADO BRUTO,2.1592432984114467
2023,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",-0.07507007177023749
2023,la_paz,B,Actividad extractiva,-0.8125073530849644
2023,la_paz,C,Industrias manufactureras,0.4254689063911964
2023,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.012418866695252315
2023,la_paz,F,Construcción,0.4227161081948762
2023,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.12507238257079664
2023,la_paz,H,Transporte y almacenamiento,-0.025554754222235555
2023,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.2325859571338045
2023,la_paz,J,Comunicación e informaciones,0.0763206644049642
2023,la_paz,K,Actividades financieras y de seguros,0.6142673278532867
2023,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.35072178559407957
2023,la_paz,O,Administracion publica,0.6560940529715827
2023,la_paz,P,Enseñanza,0.1400407637566195
2023,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.20259477438266124
2023,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",0.06421865268134569
2024,la_paz,,Impuestos netos de subvenciones a los productos,0.11776752247644487
2024,la_paz,,PRODUCTO INTERNO BRUTO,-1.6788548507428231
2024,la_paz,,VALOR AGREGADO BRUTO,-1.796622373219258
2024,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",0.3604842354918204
2024,la_paz,B,Actividad extractiva,-3.248490602758593
2024,la_paz,C,Industrias manufactureras,0.07926814250390289
2024,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-0.014714602470850314
2024,la_paz,F,Construcción,0.32430591062157477
2024,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.21778596152934238
2024,la_paz,H,Transporte y almacenamiento,-0.039973282818997
2024,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.06448354928261786
2024,la_paz,J,Comunicación e informaciones,0.0898538941483762
2024,la_paz,K,Actividades financieras y de seguros,-0.012217493350179623
2024,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.055519685404316926
2024,la_paz,O,Administracion publica,0.41158801826928
2024,la_paz,P,Enseñanza,0.27506057789568866
2024,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,0.0363961457171662
2024,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",0.03959941037395489
2018,national_summary,-0.2543170330097372,-0.5817909859393399,-0.2543170330097372
2018,national_summary,0.09255992716755738,0.05259563405089878,0.09255992716755738
2018,national_summary,0.10046060004003107,0.03934925751731233,0.10046060004003107
2018,national_summary,0.16179201482779,0.051951272096991706,0.16179201482779
2018,national_summary,0.23017748984281725,1.0146083593874275,0.23017748984281725
2018,national_summary,0.2673612279338494,0.23903399640152112,0.2673612279338494
2018,national_summary,0.6000562675600253,-0.12275520722803739,0.6000562675600253
2018,national_summary,0.7062115943638979,-0.07577481331755757,0.7062115943638979
2018,national_summary,0.9637826941195621,0.8895035391160964,0.9637826941195621
2018,national_summary,2.8680847828458416,1.5067210520853107,2.8680847828458416
2019,national_summary,-0.2543170330097372,-0.5817909859393399,-0.5817909859393399
2019,national_summary,0.09255992716755738,0.05259563405089878,0.05259563405089878
2019,national_summary,0.10046060004003107,0.03934925751731233,0.03934925751731233
2019,national_summary,0.16179201482779,0.051951272096991706,0.051951272096991706
2019,national_summary,0.23017748984281725,1.0146083593874275,1.0146083593874275
2019,national_summary,0.2673612279338494,0.23903399640152112,0.23903399640152112
2019,national_summary,0.6000562675600253,-0.12275520722803739,-0.12275520722803739
2019,national_summary,0.7062115943638979,-0.07577481331755757,-0.07577481331755757
2019,national_summary,0.9637826941195621,0.8895035391160964,0.8895035391160964
2019,national_summary,2.8680847828458416,1.5067210520853107,1.5067210520853107
2020,national_summary,-0.2543170330097372,-0.5817909859393399,-0.7515490538655293
2020,national_summary,0.09255992716755738,0.05259563405089878,-0.21425097800061188
2020,national_summary,0.10046060004003107,0.03934925751731233,-0.4862025812086383
2020,national_summary,0.16179201482779,0.051951272096991706,-0.6076020867216388
2020,national_summary,0.23017748984281725,1.0146083593874275,-4.116372793123902
2020,national_summary,0.2673612279338494,0.23903399640152112,-0.39667169961305754
2020,national_summary,0.6000562675600253,-0.12275520722803739,-1.1514678181456506
2020,national_summary,0.7062115943638979,-0.07577481331755757,-1.9375811559161187
2020,national_summary,0.9637826941195621,0.8895035391160964,-3.0577708446472616
2020,national_summary,2.8680847828458416,1.5067210520853107,-12.7194690112424
2021,national_summary,-0.2543170330097372,-0.5817909859393399,0.2995992029094635
2021,national_summary,0.09255992716755738,0.05259563405089878,0.1819565482811562
2021,national_summary,0.10046060004003107,0.03934925751731233,0.6054505475243532
2021,national_summary,0.16179201482779,0.051951272096991706,0.13824864697595024
2021,national_summary,0.23017748984281725,1.0146083593874275,3.639900245018952
2021,national_summary,0.2673612279338494,0.23903399640152112,0.21454807422939315
2021,national_summary,0.6000562675600253,-0.12275520722803739,0.9236900490310481
2021,national_summary,0.7062115943638979,-0.07577481331755757,1.3292462436102392
2021,national_summary,0.9637826941195621,0.8895035391160964,2.696409300287478
2021,national_summary,2.8680847828458416,1.5067210520853107,10.029048857868062
2022,national_summary,-0.2543170330097372,-0.5817909859393399,-0.4718132926416754
2022,national_summary,0.09255992716755738,0.05259563405089878,0.04200671880869948
2022,national_summary,0.10046060004003107,0.03934925751731233,-0.3069369338596686
2022,national_summary,0.16179201482779,0.051951272096991706,0.26857554962085606
2022,national_summary,0.23017748984281725,1.0146083593874275,1.1908788466086044
2022,national_summary,0.2673612279338494,0.23903399640152112,0.3131083270065033
2022,national_summary,0.6000562675600253,-0.12275520722803739,-0.02394713414259253
2022,national_summary,0.7062115943638979,-0.07577481331755757,0.8627273912636215
2022,national_summary,0.9637826941195621,0.8895035391160964,1.872815454104242
2022,national_summary,2.8680847828458416,1.5067210520853107,3.747414926768599
2023,national_summary,-0.2543170330097372,-0.5817909859393399,-0.10317081213274484
2023,national_summary,0.09255992716755738,0.05259563405089878,0.020242864319547128
2023,national_summary,0.10046060004003107,0.03934925751731233,0.3132071951453188
2023,national_summary,0.16179201482779,0.051951272096991706,0.09641168493408542
2023,national_summary,0.23017748984281725,1.0146083593874275,0.6576842038665496
2023,national_summary,0.2673612279338494,0.23903399640152112,0.17297611140452862
2023,national_summary,0.6000562675600253,-0.12275520722803739,0.19674610093843775
2023,national_summary,0.7062115943638979,-0.07577481331755757,0.88636368930654
2023,national_summary,0.9637826941195621,0.8895035391160964,0.2759048604798513
2023,national_summary,2.8680847828458416,1.5067210520853107,2.516365898262094
2024,national_summary,-0.2543170330097372,-0.5817909859393399,-0.3355839747219324
2024,national_summary,0.09255992716755738,0.05259563405089878,0.0431521761840653
2024,national_summary,0.10046060004003107,0.03934925751731233,0.24322992027736504
2024,national_summary,0.16179201482779,0.051951272096991706,-0.01567328530682908
2024,national_summary,0.23017748984281725,1.0146083593874275,-0.44833704812581077
2024,national_summary,0.2673612279338494,0.23903399640152112,0.08090155035004334
2024,national_summary,0.6000562675600253,-0.12275520722803739,0.3014671098975033
2024,national_summary,0.7062115943638979,-0.07577481331755757,-0.03335021830289244
2024,national_summary,0.9637826941195621,0.8895035391160964,-0.9591634606228366
2024,national_summary,2.8680847828458416,1.5067210520853107,-1.1233572303713262
2018,oruro,,Impuestos netos de subvenciones a los productos,0.7361341974379529
2018,oruro,,PRODUCTO INTERNO BRUTO,2.682940242836736
2018,oruro,,VALOR AGREGADO BRUTO,1.9468060453987792
2018,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",0.1269549118658133
2018,oruro,B,Actividad extractiva,-0.8707818550099811
2018,oruro,C,Industrias manufactureras,0.6042605006916003
2018,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.05259755723782189
2018,oruro,F,Construcción,0.44841255455379825
2018,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,0.4785175848330404
2018,oruro,H,Transporte y almacenamiento,0.06897873651069159
2018,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.2171968362831101
2018,oruro,J,Comunicación e informaciones,0.018994565443714598
2018,oruro,K,Actividades financieras y de seguros,0.186596539412922
2018,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.40419517876186967
2018,oruro,O,Administracion publica,-0.03236192137879402
2018,oruro,P,Enseñanza,0.609047071215611
2018,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.11980806536474839
2018,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.48561028038719095
2019,oruro,,Impuestos netos de subvenciones a los productos,0.255378735012508
2019,oruro,,PRODUCTO INTERNO BRUTO,1.054708070740105
2019,oruro,,VALOR AGREGADO BRUTO,0.7993293357276008
2019,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",0.05450971811941992
2019,oruro,B,Actividad extractiva,0.8778519235300434
2019,oruro,C,Industrias manufactureras,-0.7551151107182484
2019,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.1947734450034764
2019,oruro,F,Construcción,1.152518481272578
2019,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.5325758129591925
2019,oruro,H,Transporte y almacenamiento,-0.09671548533694667
2019,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,-0.0333896174677841
2019,oruro,J,Comunicación e informaciones,0.034830528922377105
2019,oruro,K,Actividades financieras y de seguros,0.13544452587789124
2019,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.02704514522786554
2019,oruro,O,Administracion publica,0.055204489191323924
2019,oruro,P,Enseñanza,-0.25390239955299604
2019,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.24966745794083092
2019,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.3108179533230238
2020,oruro,,Impuestos netos de subvenciones a los productos,-1.6326609852813956
2020,oruro,,PRODUCTO INTERNO BRUTO,-13.149410000682392
2020,oruro,,VALOR AGREGADO BRUTO,-11.516749015401011
2020,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",0.06466757491437859
2020,oruro,B,Actividad extractiva,-2.245124745539041
2020,oruro,C,Industrias manufactureras,-1.5963682865200814
2020,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-0.08637241658492592
2020,oruro,F,Construcción,-4.1465974417087095
2020,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,-1.0585299278304203
2020,oruro,H,Transporte y almacenamiento,-0.970847189940403
2020,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,-1.6433538182571743
2020,oruro,J,Comunicación e informaciones,0.01907102113744422
2020,oruro,K,Actividades financieras y de seguros,0.19258239923656167
2020,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.44658535791082543
2020,oruro,O,Administracion publica,-0.26282006045720513
2020,oruro,P,Enseñanza,-0.04439005111155269
2020,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.5012908196715743
2020,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.6865422503222769
2021,oruro,,Impuestos netos de subvenciones a los productos,1.524951594455537
2021,oruro,,PRODUCTO INTERNO BRUTO,16.62530760800631
2021,oruro,,VALOR AGREGADO BRUTO,15.10035601355072
2021,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",-0.657068895746386
2021,oruro,B,Actividad extractiva,5.015984737484267
2021,oruro,C,Industrias manufactureras,1.5601776453849663
2021,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.3886286695767405
2021,oruro,F,Construcción,3.7782039835111236
2021,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,1.446248560978138
2021,oruro,H,Transporte y almacenamiento,1.0819323904075238
2021,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,1.5447895428420662
2021,oruro,J,Comunicación e informaciones,-0.04120511840129238
2021,oruro,K,Actividades financieras y de seguros,0.1500941087016222
2021,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.20196395824118038
2021,oruro,O,Administracion publica,0.6091328982702798
2021,oruro,P,Enseñanza,0.05887080055945572
2021,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.3544777409623127
2021,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.39187500922123747
2022,oruro,,Impuestos netos de subvenciones a los productos,-0.6411438609780857
2022,oruro,,PRODUCTO INTERNO BRUTO,-7.267368206906029
2022,oruro,,VALOR AGREGADO BRUTO,-6.62622434592797
2022,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",-0.29669414135349303
2022,oruro,B,Actividad extractiva,-2.6125200108944187
2022,oruro,C,Industrias manufactureras,-0.6625457584394752
2022,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.055480297545456844
2022,oruro,F,Construcción,-3.875570708692136
2022,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.5910398759960418
2022,oruro,H,Transporte y almacenamiento,0.4279312323630514
2022,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.65346230600166
2022,oruro,J,Comunicación e informaciones,0.08270946830969786
2022,oruro,K,Actividades financieras y de seguros,0.05069449503826871
2022,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-0.10007074195968928
2022,oruro,O,Administracion publica,-0.41993006216351525
2022,oruro,P,Enseñanza,0.1058832271338096
2022,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.25568836989321453
2022,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",0.3002975572856579
2023,oruro,,Impuestos netos de subvenciones a los productos,0.5605140540124045
2023,oruro,,PRODUCTO INTERNO BRUTO,8.354047664701044
2023,oruro,,VALOR AGREGADO BRUTO,7.79353361068867
2023,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",-0.10667024142976976
2023,oruro,B,Actividad extractiva,2.092009901941134
2023,oruro,C,Industrias manufactureras,0.8071511051444006
2023,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.11897699994167658
2023,oruro,F,Construcción,1.539503952028461
2023,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.14022324576677458
2023,oruro,H,Transporte y almacenamiento,0.4497542911466942
2023,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.11777316170200747
2023,oruro,J,Comunicación e informaciones,0.20367156074525894
2023,oruro,K,Actividades financieras y de seguros,0.30973434786627424
2023,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.5707878042640412
2023,oruro,O,Administracion publica,0.21224355005381773
2023,oruro,P,Enseñanza,0.2731045990654823
2023,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.3357075241022008
2023,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1.0100082998837316
2024,oruro,,Impuestos netos de subvenciones a los productos,0.07639694819313497
2024,oruro,,PRODUCTO INTERNO BRUTO,6.33766550925101
2024,oruro,,VALOR AGREGADO BRUTO,6.261268561057844
2024,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",0.38958562297147437
2024,oruro,B,Actividad extractiva,2.4160835205439097
2024,oruro,C,Industrias manufactureras,1.9622506164899107
2024,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.035091498520869575
2024,oruro,F,Construcción,0.10956840047346679
2024,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,0.7129343019265888
2024,oruro,H,Transporte y almacenamiento,0.3541862803781036
2024,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.33159430874024515
2024,oruro,J,Comunicación e informaciones,0.10434769264498588
2024,oruro,K,Actividades financieras y de seguros,0.10072421306964723
2024,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.04849854838130347
2024,oruro,O,Administracion publica,-0.054444247079889735
2024,oruro,P,Enseñanza,0.2877204939047285
2024,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,0.03336057387984907
2024,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.5702332637873195
2018,pando,,Impuestos netos de subvenciones a los productos,0.3324816592078097
2018,pando,,PRODUCTO INTERNO BRUTO,8.940492697622176
2018,pando,,VALOR AGREGADO BRUTO,8.60801103841441
2018,pando,A,"Agricultura, ganaderia, silvicultura y pesca",3.768034054872396
2018,pando,B,Actividad extractiva,-1.4988835614745257
2018,pando,C,Industrias manufactureras,1.6947318810804117
2018,pando,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-0.05414680049455826
2018,pando,F,Construcción,1.549398515306063
2018,pando,G,Comercio; reparacion de vehículos automotores y motocicletas,1.0176395193758665
2018,pando,H,Transporte y almacenamiento,0.3762285693854926
2018,pando,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.30216437876942676
2018,pando,J,Comunicación e informaciones,0.037105507793494086
2018,pando,K,Actividades financieras y de seguros,-0.31568233818396696
2018,pando,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.012919010142311066
2018,pando,O,Administracion publica,0.41835856709099994
2018,pando,P,Enseñanza,0.7503911245030147
2018,pando,Q,Actividades de atencion de la salud humana y de asistencia social,0.30373155149378905
2018,pando,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",0.24602105875417696
2019,pando,,Impuestos netos de subvenciones a los productos,0.7959009792125369
2019,pando,,PRODUCTO INTERNO BRUTO,4.8749544743312185
2019,pando,,VALOR AGREGADO BRUTO,4.079053495118685
2019,pando,A,"Agricultura, ganaderia, silvicultura y pesca",0.2371441417263777
2019,pando,B,Actividad extractiva,-1.0571957627655275
2019,pando,C,Industrias manufactureras,0.045239145473090485
2019,pando,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.12867722235217496
2019,pando,F,Construcción,3.237013256743259
2019,pando,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.4446117930153713
2019,pando,H,Transporte y almacenamiento,0.3621465977550081
2019,pando,I,Actividades de alojamiento y de servicio de comidas y bebidas,0.2330906843582606
2019,pando,J,Comunicación e informaciones,-0.07705839982550185
2019,pando,K,Actividades financieras y de seguros,0.10908755040264698
2019,pando,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",0.280403874168227
2019,pando,O,Administracion publica,0.7118732853065437
2019,pando,P,Enseñanza,-0.12719719578058522
2019,pando,Q,Actividades de atencion de la salud humana y de asistencia social,0.8329360773714627
2019,pando,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.3924951891513973
2020,pando,,Impuestos netos de subvenciones a los productos,-2.307287716775829
2020,pando,,PRODUCTO INTERNO BRUTO,-20.028090330034743
2020,pando,,VALOR AGREGADO BRUTO,-17.720802613258932
2020,pando,A,"Agricultura, ganaderia, silvicultura y pesca",-1.2306722854237995
2020,pando,B,Actividad extractiva,-0.2039205892087248
2020,pando,C,Industrias manufactureras,-1.9004854313162804
2020,pando,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-0.05382418134905171
2020,pando,F,Construcción,-7.230353960244444
2020,pando,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.7827068219691994
2020,pando,H,Transporte y almacenamiento,-3.3533437523784455
2020,pando,I,Actividades de alojamiento y de servicio de comidas y bebidas,-0.988869384179308
2020,pando,J,Comunicación e informaciones,-0.12161616675843735
2020,pando,K,Actividades financieras y de seguros,-0.12863870017692267
2020,pando,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-1.3758816588994318
2020,pando,O,Administracion publica,-1.1186157721366772
2020,pando,P,Enseñanza,-0.00536639043248355
2020,pando,Q,Actividades de atencion de la salud humana y de asistencia social,0.9948743960055301
2020,pando,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-0.22138191479124777
2021,pando,,Impuestos netos de subvenciones a los productos,1.1364015773440128
2021,pando,,PRODUCTO INTERNO BRUTO,19.031320276564685
2021,pando,,VALOR AGREGADO BRUTO,17.894918699220685
2021,pando,A,"Agricultura, ganaderia, silvicultura y pesca",1.1312039801135974
2021,pando,B,Actividad extractiva,2.0072411514765967
2021,pando,C,Industrias manufactureras,2.3828743925309754
2021,pando,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.14229111396442307
2021,pando,F,Construcción,4.814564286551903
2021,pando,G,Comercio; reparacion de vehículos automotores y motocicletas,1.7296971305976827
2021,pando,H,Transporte y almacenamiento,-0.012938271207267614
2021,pando,I,Actividades de alojamiento y de servicio de comidas y bebidas,1.114390567747888
2021,pando,J,Comunicación e informaciones,-0.07243170209910878
2021,pando,K,Actividades financieras y de seguros,0.22117328547083925
2021,pando,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",3.2113632506931267
2021,pando,O,Administracion publica,0.3015969506441488
