year,department,isic_section,sector_label,value
2024,chuquisaca,J,Comunicación e informaciones,376.02459994195493
2024,chuquisaca,K,Actividades financieras y de seguros,566.2682096954475
2024,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1911.0023483906903
2024,chuquisaca,O,Administracion publica,981.3996613523153
2024,chuquisaca,P,Enseñanza,1157.8033148215807
2024,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,1160.5899809328553
2024,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",386.97091406452074
2017,cochabamba,,Impuestos netos de subvenciones a los productos,7431.640036348574
2017,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),55345.8566578135
2017,cochabamba,,VALOR AGREGADO BRUTO,47914.216621464926
2017,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",4952.510527617562
2017,cochabamba,B,Actividad extractiva,915.7088368778209
2017,cochabamba,C,Industrias manufactureras,8026.566238055385
2017,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",999.1269586123021
2017,cochabamba,F,Construcción,4105.905191749651
2017,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,5666.396776086802
2017,cochabamba,H,Transporte y almacenamiento,2887.159741149234
2017,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,2373.7508773248746
2017,cochabamba,J,Comunicación e informaciones,1380.9996314944635
2017,cochabamba,K,Actividades financieras y de seguros,2302.877661630656
2017,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",6083.59897531309
2017,cochabamba,O,Administracion publica,1183.6520460253553
2017,cochabamba,P,Enseñanza,3751.5145923929185
2017,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,1578.0928460895768
2017,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1706.3557210452377
2018,cochabamba,,Impuestos netos de subvenciones a los productos,8020.966165930843
2018,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),57587.07994044212
2018,cochabamba,,VALOR AGREGADO BRUTO,49566.11377451127
2018,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",5000.5109609209285
2018,cochabamba,B,Actividad extractiva,968.5525384815638
2018,cochabamba,C,Industrias manufactureras,7799.294271781595
2018,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",1130.2276459624245
2018,cochabamba,F,Construcción,4537.519790135312
2018,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,5696.768168152435
2018,cochabamba,H,Transporte y almacenamiento,3148.8264466413034
2018,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,2467.936579398502
2018,cochabamba,J,Comunicación e informaciones,1440.0903642511953
2018,cochabamba,K,Actividades financieras y de seguros,2389.4850598249227
2018,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",6585.062530652322
2018,cochabamba,O,Administracion publica,1178.7730828803597
2018,cochabamba,P,Enseñanza,4011.0064305313867
2018,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,1679.2667223992728
2018,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1532.793182497746
2019,cochabamba,,Impuestos netos de subvenciones a los productos,7541.739819852074
2019,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),57332.63667034635
2019,cochabamba,,VALOR AGREGADO BRUTO,49697.75492840666
2019,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",5110.9509997831665
2019,cochabamba,B,Actividad extractiva,847.8200757412795
2019,cochabamba,C,Industrias manufactureras,8122.713071569369
2019,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",1232.474632409953
2019,cochabamba,F,Construcción,4540.758455481882
2019,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,5798.724527550886
