year,department,isic_section,sector_label,value,base_year
2009,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),1479716.9279863983,1990
2009,chuquisaca,,Servicios Bancarios Imputados,-31735.36251301943,1990
2010,chuquisaca,,- Alimentos,84025.3437977012,1990
2010,chuquisaca,,- Bebidas y Tabaco,16425.909144025314,1990
2010,chuquisaca,,- Coca,0.0,1990
2010,chuquisaca,,- Comunicaciones,36269.18718366764,1990
2010,chuquisaca,,- Madera y Productos de Madera,15906.444471697643,1990
2010,chuquisaca,,- Minerales Metálicos y no Metálicos,47607.850533294135,1990
2010,chuquisaca,,- Otras Industrias Manufactureras,13951.090700996872,1990
2010,chuquisaca,,- Petróleo Crudo y Gas Natural,96581.90452631694,1990
2010,chuquisaca,,- Productos Agrícolas Industriales,1199.1255254213331,1990
2010,chuquisaca,,- Productos Agrícolas no Industriales,183926.67678704576,1990
2010,chuquisaca,,- Productos Pecuarios,112228.86858865536,1990
2010,chuquisaca,,- Productos de Minerales no Metálicos,114300.2554801005,1990
2010,chuquisaca,,- Propiedad de Vivienda,62199.562473913735,1990
2010,chuquisaca,,- Servicios Financieros,35011.570804866715,1990
2010,chuquisaca,,- Servicios a las Empresas,40219.19778623699,1990
2010,chuquisaca,,"- Silvicultura, Caza y Pesca",2145.2521934213314,1990
2010,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",24826.759082381504,1990
2010,chuquisaca,,- Transporte y Almacenamiento,150560.19809565658,1990
2010,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",299499.92309454386,1990
2010,chuquisaca,,10. Restaurantes y Hoteles,33728.78376212816,1990
2010,chuquisaca,,11. Servicios de la Administración Pública,219160.31359575587,1990
2010,chuquisaca,,2. Extracción de Minas y Canteras,144189.75505961108,1990
2010,chuquisaca,,3. Industrias Manufactureras,269435.802676903,1990
2010,chuquisaca,,"4. Electricidad, Gas y Agua",24425.346990174326,1990
2010,chuquisaca,,5. Construcción,47339.64408097452,1990
2010,chuquisaca,,6. Comercio,122956.92546960548,1990
2010,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",186829.38527932423,1990
2010,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",137430.33106501744,1990
2010,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",52586.5094987295,1990
2010,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",51271.17263577862,1990
2010,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),1504076.089908878,1990
2010,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),1555347.2625446564,1990
2010,chuquisaca,,Servicios Bancarios Imputados,-33506.63066388981,1990
2011,chuquisaca,,- Alimentos,84774.98716040734,1990
2011,chuquisaca,,- Bebidas y Tabaco,16514.465884931655,1990
2011,chuquisaca,,- Coca,0.0,1990
2011,chuquisaca,,- Comunicaciones,36681.50894931544,1990
2011,chuquisaca,,- Madera y Productos de Madera,15649.165980964368,1990
2011,chuquisaca,,- Minerales Metálicos y no Metálicos,44735.55242499203,1990
2011,chuquisaca,,- Otras Industrias Manufactureras,14095.585688291352,1990
2011,chuquisaca,,- Petróleo Crudo y Gas Natural,100358.98333867262,1990
2011,chuquisaca,,- Productos Agrícolas Industriales,1250.8532696250977,1990
2011,chuquisaca,,- Productos Agrícolas no Industriales,186070.53678505076,1990
2011,chuquisaca,,- Productos Pecuarios,115588.39283712156,1990
2011,chuquisaca,,- Productos de Minerales no Metálicos,124303.8856894492,1990
2011,chuquisaca,,- Propiedad de Vivienda,62833.52112649697,1990
2011,chuquisaca,,- Servicios Financieros,36592.43223905377,1990
2011,chuquisaca,,- Servicios a las Empresas,41071.666667026715,1990
2011,chuquisaca,,"- Silvicultura, Caza y Pesca",2145.29605532083,1990
2011,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",25225.648895657738,1990
2011,chuquisaca,,- Transporte y Almacenamiento,157816.15063928382,1990
2011,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",305055.07894711825,1990
2011,chuquisaca,,10. Restaurantes y Hoteles,34595.52456993015,1990
2011,chuquisaca,,11. Servicios de la Administración Pública,239437.8492100052,1990
2011,chuquisaca,,2. Extracción de Minas y Canteras,145094.53576366464,1990
2011,chuquisaca,,3. Industrias Manufactureras,280563.73929970164,1990
2011,chuquisaca,,"4. Electricidad, Gas y Agua",25744.383995074648,1990
2011,chuquisaca,,5. Construcción,48541.88158473704,1990
2011,chuquisaca,,6. Comercio,125980.32989049284,1990
2011,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",194497.6595885993,1990
2011,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",140497.62003257746,1990
2011,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",53328.50317876495,1990
2011,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",60288.30826910822,1990
2011,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),1559267.0051839268,1990
2011,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),1619555.313453035,1990
2011,chuquisaca,,Servicios Bancarios Imputados,-34070.100876739314,1990
2012,chuquisaca,,- Alimentos,87711.0199161199,1990
2012,chuquisaca,,- Bebidas y Tabaco,17177.177365663665,1990
2012,chuquisaca,,- Coca,0.0,1990
2012,chuquisaca,,- Comunicaciones,37585.29236181799,1990
2012,chuquisaca,,- Madera y Productos de Madera,15753.605636177344,1990
2012,chuquisaca,,- Minerales Metálicos y no Metálicos,32444.711986862894,1990
2012,chuquisaca,,- Otras Industrias Manufactureras,14366.344505155785,1990
2012,chuquisaca,,- Petróleo Crudo y Gas Natural,196202.228260691,1990
2012,chuquisaca,,- Productos Agrícolas Industriales,1352.275513456816,1990
2012,chuquisaca,,- Productos Agrícolas no Industriales,190219.05673468672,1990
2012,chuquisaca,,- Productos Pecuarios,119538.3657427767,1990
2012,chuquisaca,,- Productos de Minerales no Metálicos,128380.93006247004,1990
2012,chuquisaca,,- Propiedad de Vivienda,64689.5901599762,1990
2012,chuquisaca,,- Servicios Financieros,45767.179750721225,1990
2012,chuquisaca,,- Servicios a las Empresas,46516.700193745535,1990
2012,chuquisaca,,"- Silvicultura, Caza y Pesca",2187.4510236027095,1990
2012,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",25304.86847507253,1990
2012,chuquisaca,,- Transporte y Almacenamiento,152581.87231930514,1990
2012,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",313297.1490145229,1990
2012,chuquisaca,,10. Restaurantes y Hoteles,35600.61758152677,1990
2012,chuquisaca,,11. Servicios de la Administración Pública,249156.35121129933,1990
2012,chuquisaca,,2. Extracción de Minas y Canteras,228646.94024755387,1990
2012,chuquisaca,,3. Industrias Manufactureras,288693.9459606593,1990
2012,chuquisaca,,"4. Electricidad, Gas y Agua",27295.18086420377,1990
2012,chuquisaca,,5. Construcción,52436.25534608539,1990
2012,chuquisaca,,6. Comercio,127725.44006152748,1990
2012,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",190167.16468112313,1990
2012,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",156973.47010444297,1990
2012,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",54721.94518449006,1990
2012,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",73454.2980556475,1990
2012,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),1681758.6184624552,1990
2012,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),1755212.9165181026,1990
2012,chuquisaca,,Servicios Bancarios Imputados,-42955.84179497982,1990
2013,chuquisaca,,- Alimentos,89666.67017215819,1990
2013,chuquisaca,,- Bebidas y Tabaco,17542.2057092243,1990
2013,chuquisaca,,- Coca,0.0,1990
2013,chuquisaca,,- Comunicaciones,38390.84789588975,1990
2013,chuquisaca,,- Madera y Productos de Madera,15870.996904327209,1990
2013,chuquisaca,,- Minerales Metálicos y no Metálicos,34738.96242389211,1990
2013,chuquisaca,,- Otras Industrias Manufactureras,14942.940870079336,1990
2013,chuquisaca,,- Petróleo Crudo y Gas Natural,285325.916772191,1990
2013,chuquisaca,,- Productos Agrícolas Industriales,1357.1458998342025,1990
2013,chuquisaca,,- Productos Agrícolas no Industriales,189891.4151379884,1990
2013,chuquisaca,,- Productos Pecuarios,121482.79762673042,1990
2013,chuquisaca,,- Productos de Minerales no Metálicos,146164.8889810549,1990
2013,chuquisaca,,- Propiedad de Vivienda,66570.11012315027,1990
2013,chuquisaca,,- Servicios Financieros,51414.16910029603,1990
2013,chuquisaca,,- Servicios a las Empresas,47739.64296052013,1990
2013,chuquisaca,,"- Silvicultura, Caza y Pesca",2186.816883444636,1990
2013,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",24753.675805227133,1990
2013,chuquisaca,,- Transporte y Almacenamiento,162774.98337941663,1990
2013,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",314918.17554799764,1990
2013,chuquisaca,,10. Restaurantes y Hoteles,36314.3093722362,1990
2013,chuquisaca,,11. Servicios de la Administración Pública,274398.6356418921,1990
2013,chuquisaca,,2. Extracción de Minas y Canteras,320064.8791960831,1990
2013,chuquisaca,,3. Industrias Manufactureras,308941.378442071,1990
2013,chuquisaca,,"4. Electricidad, Gas y Agua",29345.681972913764,1990
2013,chuquisaca,,5. Construcción,61113.18957511056,1990
2013,chuquisaca,,6. Comercio,130823.5159655335,1990
2013,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",201165.8312753064,1990
2013,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",165723.92218396644,1990
2013,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",56337.55853568911,1990
2013,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",96595.47776487489,1990
2013,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),1851165.3427318672,1990
2013,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),1947760.820496742,1990
2013,chuquisaca,,Servicios Bancarios Imputados,-47981.734976932596,1990
2014,chuquisaca,,- Alimentos,94736.92918369044,1990
2014,chuquisaca,,- Bebidas y Tabaco,17888.52064956371,1990
2014,chuquisaca,,- Coca,0.0,1990
2014,chuquisaca,,- Comunicaciones,39236.20379317317,1990
2014,chuquisaca,,- Madera y Productos de Madera,15891.69883010078,1990
2014,chuquisaca,,- Minerales Metálicos y no Metálicos,33889.94234410528,1990
2014,chuquisaca,,- Otras Industrias Manufactureras,15138.811763414173,1990
2014,chuquisaca,,- Petróleo Crudo y Gas Natural,346969.2447020199,1990
2014,chuquisaca,,- Productos Agrícolas Industriales,1350.1733664194592,1990
2014,chuquisaca,,- Productos Agrícolas no Industriales,191635.04470368192,1990
2014,chuquisaca,,- Productos Pecuarios,126248.92846829227,1990
2014,chuquisaca,,- Productos de Minerales no Metálicos,159105.46321128705,1990
2014,chuquisaca,,- Productos de Refinación del Petróleo,0.0,1990
2014,chuquisaca,,- Propiedad de Vivienda,68790.35995411084,1990
2014,chuquisaca,,- Servicios Financieros,58325.108718025665,1990
2014,chuquisaca,,- Servicios a las Empresas,50767.26797202631,1990
2014,chuquisaca,,"- Silvicultura, Caza y Pesca",2211.3492642827855,1990
2014,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",25269.985285885665,1990
2014,chuquisaca,,- Transporte y Almacenamiento,174140.5409354881,1990
2014,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",321445.4958026765,1990
2014,chuquisaca,,10. Restaurantes y Hoteles,37439.12673354851,1990
2014,chuquisaca,,11. Servicios de la Administración Pública,291055.27099658654,1990
2014,chuquisaca,,2. Extracción de Minas y Canteras,380859.1870461252,1990
2014,chuquisaca,,3. Industrias Manufactureras,328031.4089239418,1990
2014,chuquisaca,,"4. Electricidad, Gas y Agua",31698.36596908555,1990
2014,chuquisaca,,5. Construcción,66543.87192861676,1990
2014,chuquisaca,,6. Comercio,135282.09420503423,1990
2014,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",213376.7447286613,1990
2014,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",177882.73664416283,1990
2014,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",58309.90592867789,1990
2014,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",109332.22279723614,1990
2014,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),1988548.098010836,1990
2014,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),2097880.320808072,1990
2014,chuquisaca,,Servicios Bancarios Imputados,-53376.11089628077,1990
2015,chuquisaca,,- Alimentos,99023.1383503708,1990
2015,chuquisaca,,- Bebidas y Tabaco,18803.66899241415,1990
2015,chuquisaca,,- Coca,0.0,1990
2015,chuquisaca,,- Comunicaciones,40766.5192544158,1990
2015,chuquisaca,,- Madera y Productos de Madera,16205.848844875529,1990
2015,chuquisaca,,- Minerales Metálicos y no Metálicos,59601.72118133067,1990
2015,chuquisaca,,- Otras Industrias Manufactureras,15776.730788978137,1990
2015,chuquisaca,,- Petróleo Crudo y Gas Natural,372062.6156338064,1990
2015,chuquisaca,,- Productos Agrícolas Industriales,1390.0141230636818,1990
2015,chuquisaca,,- Productos Agrícolas no Industriales,199137.20646641208,1990
2015,chuquisaca,,- Productos Pecuarios,131193.26018268417,1990
2015,chuquisaca,,- Productos de Minerales no Metálicos,174092.4521035351,1990
2015,chuquisaca,,- Productos de Refinación del Petróleo,0.0,1990
2015,chuquisaca,,- Propiedad de Vivienda,71462.00264016558,1990
2015,chuquisaca,,- Servicios Financieros,60332.98643869595,1990
2015,chuquisaca,,- Servicios a las Empresas,53121.96432590679,1990
2015,chuquisaca,,"- Silvicultura, Caza y Pesca",2275.3610892151796,1990
2015,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",25418.53575401488,1990
2015,chuquisaca,,- Transporte y Almacenamiento,186222.51975800993,1990
2015,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",333995.8418613751,1990
2015,chuquisaca,,10. Restaurantes y Hoteles,39158.414817626224,1990
2015,chuquisaca,,11. Servicios de la Administración Pública,319933.3278911455,1990
2015,chuquisaca,,2. Extracción de Minas y Canteras,431664.33681513707,1990
2015,chuquisaca,,3. Industrias Manufactureras,349320.3748341886,1990
2015,chuquisaca,,"4. Electricidad, Gas y Agua",32942.893376877335,1990
2015,chuquisaca,,5. Construcción,73157.52811608535,1990
2015,chuquisaca,,6. Comercio,142007.3486153653,1990
2015,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",226989.03901242572,1990
2015,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",184916.9534047683,1990
2015,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",60482.661220650494,1990
2015,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",122357.69206046124,1990
2015,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),2140962.553387629,1990
2015,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),2263320.24544809,1990
2015,chuquisaca,,Servicios Bancarios Imputados,-53606.16657801641,1990
2016,chuquisaca,,- Alimentos,102070.25447392758,1990
2016,chuquisaca,,- Bebidas y Tabaco,19473.07300809591,1990
2016,chuquisaca,,- Coca,0.0,1990
2016,chuquisaca,,- Comunicaciones,41679.21191984392,1990
2016,chuquisaca,,- Madera y Productos de Madera,16490.86031538668,1990
2016,chuquisaca,,- Minerales Metálicos y no Metálicos,59280.079589603185,1990
2016,chuquisaca,,- Otras Industrias Manufactureras,16195.56870273999,1990
2016,chuquisaca,,- Petróleo Crudo y Gas Natural,375603.0942912533,1990
2016,chuquisaca,,- Productos Agrícolas Industriales,1443.7434337910554,1990
2016,chuquisaca,,- Productos Agrícolas no Industriales,196807.08108444087,1990
2016,chuquisaca,,- Productos Pecuarios,131680.23017516476,1990
2016,chuquisaca,,- Productos de Minerales no Metálicos,168680.67517132478,1990
2016,chuquisaca,,- Productos de Refinación del Petróleo,1024.2613585535523,1990
2016,chuquisaca,,- Propiedad de Vivienda,70292.66529952206,1990
2016,chuquisaca,,- Servicios Financieros,64578.602037215394,1990
2016,chuquisaca,,- Servicios a las Empresas,51481.38826329405,1990
2016,chuquisaca,,"- Silvicultura, Caza y Pesca",2320.780426509109,1990
2016,chuquisaca,,"- Textiles, Prendas de Vestir y Productos del Cuero",25532.20716951456,1990
2016,chuquisaca,,- Transporte y Almacenamiento,190743.47771336988,1990
2016,chuquisaca,,"1. Agricultura, Silvicultura, Caza y Pesca",332251.83511990577,1990
2016,chuquisaca,,10. Restaurantes y Hoteles,40249.153439099486,1990
2016,chuquisaca,,11. Servicios de la Administración Pública,332253.0408995231,1990
2016,chuquisaca,,2. Extracción de Minas y Canteras,434883.1738808564,1990
2016,chuquisaca,,3. Industrias Manufactureras,349466.90019954304,1990
2016,chuquisaca,,"4. Electricidad, Gas y Agua",34158.25282970728,1990
2016,chuquisaca,,5. Construcción,72529.77161778753,1990
2016,chuquisaca,,6. Comercio,132193.35745301397,1990
2016,chuquisaca,,"7. Transporte, Almacenamiento y Comunicaciones",232422.6896332138,1990
2016,chuquisaca,,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",186352.6556000315,1990
2016,chuquisaca,,"9. Servicios Comunales, Sociales, Personales y Domésticos",62857.66086288208,1990
2016,chuquisaca,,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",128843.29293439513,1990
2016,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios básicos),2152264.1922116373,1990
2016,chuquisaca,,PRODUCTO INTERNO BRUTO (a precios de mercado),2281107.485146032,1990
2016,chuquisaca,,Servicios Bancarios Imputados,-57354.29932392615,1990
2017,chuquisaca,B,Actividad extractiva,2125.7714257164685,2017
2017,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",390.6925135654156,2017
2017,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,889.7699871220016,2017
2017,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,814.4935469380216,2017
2017,chuquisaca,K,Actividades financieras y de seguros,443.8349415765013,2017
2017,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1644.7956903804688,2017
2017,chuquisaca,O,Administracion publica,867.3457515615,2017
2017,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1120.7073399262283,2017
2017,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,690.1515544464252,2017
2017,chuquisaca,J,Comunicación e informaciones,344.04694478960675,2017
2017,chuquisaca,F,Construcción,1492.7023236066077,2017
2017,chuquisaca,P,Enseñanza,1090.6284489292727,2017
2017,chuquisaca,,Impuestos netos de subvenciones a los productos,1015.5111737005152,2017
2017,chuquisaca,C,Industrias manufactureras,1240.1175713409937,2017
2017,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),15203.652181343405,2017
2017,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",188.15987937833196,2017
2017,chuquisaca,H,Transporte y almacenamiento,844.9230883650453,2017
2017,chuquisaca,,VALOR AGREGADO BRUTO,14188.14100764289,2017
2018,chuquisaca,B,Actividad extractiva,2216.230252734558,2017
2018,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",368.90123453360263,2017
2018,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,917.9527678776004,2017
2018,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,878.9343004459458,2017
2018,chuquisaca,K,Actividades financieras y de seguros,463.17802513723115,2017
2018,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1756.7922907728002,2017
2018,chuquisaca,O,Administracion publica,832.6635536957531,2017
2018,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1213.4253645135077,2017
2018,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,764.8887876992587,2017
2018,chuquisaca,J,Comunicación e informaciones,341.9161011211166,2017
2018,chuquisaca,F,Construcción,1392.1737615764114,2017
2018,chuquisaca,P,Enseñanza,1146.9682321725122,2017
2018,chuquisaca,,Impuestos netos de subvenciones a los productos,1050.1865435514792,2017
2018,chuquisaca,C,Industrias manufactureras,1295.7831473951992,2017
2018,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),15717.113066819313,2017
2018,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",192.72176335082048,2017
2018,chuquisaca,H,Transporte y almacenamiento,884.3969402415152,2017
2018,chuquisaca,,VALOR AGREGADO BRUTO,14666.926523267832,2017
2019,chuquisaca,B,Actividad extractiva,2358.239742265647,2017
2019,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",320.9501951816211,2017
2019,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,910.1466904999588,2017
2019,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,944.625287767244,2017
2019,chuquisaca,K,Actividades financieras y de seguros,495.63488864790287,2017
2019,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1764.227232778532,2017
2019,chuquisaca,O,Administracion publica,873.5771248633793,2017
2019,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1238.0328888018907,2017
2019,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,752.590240031839,2017
2019,chuquisaca,J,Comunicación e informaciones,321.4330305998854,2017
2019,chuquisaca,F,Construcción,1372.5979103077466,2017
2019,chuquisaca,P,Enseñanza,1093.2075284423693,2017
2019,chuquisaca,,Impuestos netos de subvenciones a los productos,1013.6432720110934,2017
2019,chuquisaca,C,Industrias manufactureras,1307.8550315949346,2017
2019,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),15882.045306146256,2017
2019,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",189.22552873476153,2017
2019,chuquisaca,H,Transporte y almacenamiento,896.5865635036956,2017
2019,chuquisaca,,VALOR AGREGADO BRUTO,14866.488961805342,2017
2020,chuquisaca,B,Actividad extractiva,2198.5833121661026,2017
2020,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",339.7841073639327,2017
2020,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,647.1710386149389,2017
2020,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,1104.0235841046012,2017
2020,chuquisaca,K,Actividades financieras y de seguros,508.7437429424,2017
2020,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1740.7454080952284,2017
2020,chuquisaca,O,Administracion publica,851.3141001391813,2017
2020,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1247.7968092501585,2017
2020,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,577.7841786092515,2017
2020,chuquisaca,J,Comunicación e informaciones,315.08583941460734,2017
2020,chuquisaca,F,Construcción,789.150719985069,2017
2020,chuquisaca,P,Enseñanza,1069.9016945739677,2017
2020,chuquisaca,,Impuestos netos de subvenciones a los productos,744.4243164428689,2017
2020,chuquisaca,C,Industrias manufactureras,986.1902386998836,2017
2020,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),13961.586891999925,2017
2020,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",175.02347697234276,2017
2020,chuquisaca,H,Transporte y almacenamiento,622.0432554154937,2017
2020,chuquisaca,,VALOR AGREGADO BRUTO,13201.4710540034,2017
2021,chuquisaca,B,Actividad extractiva,1891.088517286638,2017
2021,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",344.3261531255908,2017
2021,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,765.6280380488392,2017
2021,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,1173.1335215722786,2017
2021,chuquisaca,K,Actividades financieras y de seguros,515.6055997335468,2017
2021,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1707.1791373458257,2017
2021,chuquisaca,O,Administracion publica,873.2214776866301,2017
2021,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1341.3914057752943,2017
2021,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,659.3078997270002,2017
2021,chuquisaca,J,Comunicación e informaciones,320.512426742051,2017
2021,chuquisaca,F,Construcción,830.0822331346037,2017
2021,chuquisaca,P,Enseñanza,1070.4377199694325,2017
2021,chuquisaca,,Impuestos netos de subvenciones a los productos,847.034008802023,2017
2021,chuquisaca,C,Industrias manufactureras,1030.330266538419,2017
2021,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),14352.727780293248,2017
2021,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",190.4011195105312,2017
2021,chuquisaca,H,Transporte y almacenamiento,733.2482188272777,2017
2021,chuquisaca,,VALOR AGREGADO BRUTO,13502.43563396868,2017
2022,chuquisaca,B,Actividad extractiva,2164.847651837786,2017
2022,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",408.46723967184494,2017
2022,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,925.9273589139596,2017
2022,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,1034.756798290397,2017
2022,chuquisaca,K,Actividades financieras y de seguros,520.179773464208,2017
2022,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1919.2483706793823,2017
2022,chuquisaca,O,Administracion publica,870.1433096704683,2017
2022,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1330.9074985820046,2017
2022,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,739.6023190177349,2017
2022,chuquisaca,J,Comunicación e informaciones,347.2041094432975,2017
2022,chuquisaca,F,Construcción,806.3237862969863,2017
2022,chuquisaca,P,Enseñanza,1067.1783179572683,2017
2022,chuquisaca,,Impuestos netos de subvenciones a los productos,914.6587755636192,2017
2022,chuquisaca,C,Industrias manufactureras,1114.1473008677165,2017
2022,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),15197.106476348028,2017
2022,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",199.5855785753763,2017
2022,chuquisaca,H,Transporte y almacenamiento,779.0684769285327,2017
2022,chuquisaca,,VALOR AGREGADO BRUTO,14280.153907861612,2017
2023,chuquisaca,B,Actividad extractiva,2251.216725706071,2017
2023,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",320.31482309404566,2017
2023,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,964.3342679270525,2017
2023,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,1155.6534436326876,2017
2023,chuquisaca,K,Actividades financieras y de seguros,552.764749880076,2017
2023,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",1802.5860165174297,2017
2023,chuquisaca,O,Administracion publica,924.243925107305,2017
2023,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",1473.729278842481,2017
2023,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,779.0901138237609,2017
2023,chuquisaca,J,Comunicación e informaciones,350.2343147556431,2017
