date,roi,u10,v10,blh
2018-07-01,yacuiba,0.18082785478202246,0.4101577458843108,393.9557800292969
2018-08-01,yacuiba,-0.1510293201733661,-0.015468864030735467,512.8595581054688
2018-09-01,yacuiba,-0.21762089994218614,-0.08249793582492404,641.2307739257812
2018-10-01,yacuiba,-0.07034657334768644,0.5376464513040358,610.8394165039062
2018-11-01,yacuiba,-0.12665694024827745,0.04058839347627428,597.3929443359375
2018-12-01,yacuiba,0.020568115736848566,-0.10977376276446928,523.696044921875
2019-01-01,yacuiba,-0.23668536960437733,-0.37400988609560076,544.3955688476562
2019-02-01,yacuiba,0.27712448438008624,0.19364638697533382,561.4432983398438
2019-03-01,yacuiba,-0.028129637882273684,0.08296676733160532,433.2090759277344
2019-04-01,yacuiba,0.04307130177815755,0.23609632121192084,364.48065185546875
2019-05-01,yacuiba,0.057542677848569805,0.2641410507181639,347.2331848144531
2019-06-01,yacuiba,0.060367124610477024,-0.16158989667892457,317.1761474609375
2019-07-01,yacuiba,0.10370965414149787,-0.009906485516537902,367.7328186035156
2019-08-01,yacuiba,0.1113684126125869,-0.003983586065230831,516.0322875976562
2019-09-01,yacuiba,-0.17486090395185683,0.10866574313905504,649.0100708007812
2019-10-01,yacuiba,-0.4605337048089632,-0.1849837585162091,761.9762573242188
2019-11-01,yacuiba,-0.2224609931310018,-0.3061066508293152,726.7818603515625
2019-12-01,yacuiba,-0.07932373272475376,-0.23390084184626098,620.9286499023438
2020-01-01,yacuiba,0.1964234959694647,0.24417420741050475,637.3063354492188
2020-02-01,yacuiba,0.14371421693385333,0.15142745259164395,477.7344055175781
2020-03-01,yacuiba,-0.1401016866007159,-0.4209496872399443,571.7373657226562
2020-04-01,yacuiba,-0.15157417721218533,-0.11010251177681817,552.8484497070312
2020-05-01,yacuiba,0.10439230293355962,0.0002716766890659127,429.05389404296875
2020-06-01,yacuiba,-0.002512816588083903,-0.058505203988817006,414.9344787597656
2020-07-01,yacuiba,0.0014415146202169439,0.04588171615395495,400.7260437011719
2020-08-01,yacuiba,-0.0691205814320554,0.0005057921973607874,601.028564453125
2020-09-01,yacuiba,-0.0823468738132053,0.21891471942265828,685.5572509765625
2020-10-01,yacuiba,-0.1375184969235492,0.5639970751218898,835.5862426757812
2020-11-01,yacuiba,-0.2752440955903795,-0.09194044007195366,756.3418579101562
2020-12-01,yacuiba,0.03024548997161209,0.012788567491756973,664.3685302734375
2021-01-01,yacuiba,0.2071874987694525,0.1803051028200375,549.5471801757812
2021-02-01,yacuiba,0.19397650446210588,0.2054662605126699,496.5293884277344
2021-03-01,yacuiba,0.05323497069779263,-0.09091738475266323,495.17034912109375
2021-04-01,yacuiba,-0.2372479796409607,-0.2717770285076565,437.67169189453125
2021-05-01,yacuiba,0.11098348197116646,0.005307714144388835,398.30999755859375
2021-06-01,yacuiba,0.05083093908098009,0.015065618356068929,414.4807434082031
2021-07-01,yacuiba,0.08362382970830445,-0.12080524685562298,443.67010498046875
2021-08-01,yacuiba,-0.07721089675862303,-0.11691474017276558,531.4266967773438
2021-09-01,yacuiba,0.013326917754279242,0.29076169199413726,697.2977294921875
2021-10-01,yacuiba,-0.2228876083127914,0.2722656957564815,791.2597045898438
2021-11-01,yacuiba,-0.11966456042395698,0.2205860389603509,669.0606689453125
2021-12-01,yacuiba,0.2565231195060156,0.16975760844445997,625.2368774414062
2022-01-01,yacuiba,0.03420255389264835,-0.17095445176606539,770.0944213867188
2022-02-01,yacuiba,0.028104380482719057,-0.17472659548123678,549.553466796875
2022-03-01,yacuiba,-0.01606903665809221,-0.022079584419086414,608.1697998046875
2022-04-01,yacuiba,0.15395105547375149,0.3221464580959744,424.7022399902344
2022-05-01,yacuiba,0.09916266574654528,0.20063372324871762,403.23834228515625
2022-06-01,yacuiba,0.06439941591686672,0.09231698380576239,376.8642272949219
2022-07-01,yacuiba,0.07006646997185163,-0.07176241182511853,416.4529724121094
2022-08-01,yacuiba,0.013376430798602361,0.109864378488192,558.7996215820312
2022-09-01,yacuiba,0.06711838907665676,0.4901154783036974,704.8028564453125
2022-10-01,yacuiba,-0.3272890544706775,0.1438369584339921,817.7688598632812
2022-11-01,yacuiba,-0.48359702958001033,-0.005873144997490777,967.863525390625
2022-12-01,yacuiba,0.04640653569211242,0.023349089007223805,787.6580810546875
2023-01-01,yacuiba,-0.2691494700729206,-0.18264498505541074,909.0668334960938
2023-02-01,yacuiba,0.11498841217585973,0.058725926138105844,638.969482421875
2023-03-01,yacuiba,-0.14429473107860935,-0.1874947932458693,579.0090942382812
2023-04-01,yacuiba,-0.22668400737974378,-0.1457547518942091,448.810546875
2023-05-01,yacuiba,-0.18237490807810136,-0.13289233305120982,447.3610534667969
2023-06-01,yacuiba,-0.03408845398161146,-0.23362366888258193,454.6760559082031
2023-07-01,yacuiba,-0.23797752908481065,-0.08014572307627688,443.4869384765625
2023-08-01,yacuiba,-0.13783279542000063,-0.1896324170533047,578.7302856445312
2023-09-01,yacuiba,-0.20211767355600993,0.2681854009628296,714.3507690429688
2023-10-01,yacuiba,-0.2690798633842058,0.2638996070431125,813.32861328125
2023-11-01,yacuiba,-0.175775941212972,0.17947288751602172,752.3333129882812
2023-12-01,yacuiba,-0.27135755810686335,-0.1640837077171572,681.1784057617188
2024-01-01,yacuiba,-0.2070171089582546,-0.17016153181752852,761.195068359375
2024-02-01,yacuiba,0.1154987866851105,0.020928676100983017,671.87353515625
2024-03-01,yacuiba,-0.1592338533811672,-0.2942383058609501,672.7195434570312
2024-04-01,yacuiba,-0.08517392211490207,0.33694569534725616,465.4071044921875
2024-05-01,yacuiba,-0.042999908488283875,0.39906011473747993,508.20477294921875
2024-06-01,yacuiba,0.10527942445543077,0.039541694853040904,398.5985412597656
2024-07-01,yacuiba,0.2997768925082299,0.27258396405045704,449.4244689941406
2024-08-01,yacuiba,0.027073397431322324,0.2986853135529385,580.21630859375
2024-09-01,yacuiba,-0.09392240974638197,0.032501129309336345,709.0614013671875
2024-10-01,yacuiba,-0.4032978473171111,0.0675076335989019,840.5427856445312
2024-11-01,yacuiba,-0.15713552236557007,0.01227446264690823,593.6469116210938
2024-12-01,yacuiba,-0.0792655739732968,0.10504182436132944,742.25732421875
2025-01-01,yacuiba,0.1587999149035382,-0.08652132300920384,733.0443725585938
2025-02-01,yacuiba,-0.3455056789375487,-0.6687176071462178,796.1531372070312
2025-03-01,yacuiba,-0.259508813581159,-0.2032571236292521,513.8453979492188
2025-04-01,yacuiba,-0.09839357402589587,0.16782303386264377,407.8358154296875
2025-05-01,yacuiba,-0.2448899002485378,-0.12591745135604696,399.4349365234375
2025-06-01,yacuiba,-0.010684545834859211,0.1168968743748135,415.5376892089844
2025-07-01,yacuiba,-0.1762867319968439,-0.2434585940453314,405.1924133300781
2025-08-01,yacuiba,0.0143631350609564,-0.07565814833487233,519.2689208984375
2025-09-01,yacuiba,-0.23106268246968586,0.17689267926745944,731.8452758789062
2025-10-01,yacuiba,-0.2442663485004056,-0.1317955640054518,775.0529174804688
2025-11-01,yacuiba,-0.30762863556543985,-0.22257683542039658,786.4050903320312
2025-12-01,yacuiba,-0.02104757806306244,0.01795708748602098,603.0989379882812
2026-01-01,yacuiba,-0.025576322309432492,-0.2583605422768542,609.834228515625
2026-02-01,yacuiba,-0.10720981870378767,-0.3025901984600794,548.5413208007812
2026-03-01,yacuiba,-0.3112528285672588,-0.2749060546198199,494.69970703125
2026-04-01,yacuiba,,,504.2113342285156
