date,roi,u10,v10,blh
2023-04-01,cochabamba,-0.3729557928338125,-0.5279344344717612,732.9427592492228
2023-05-01,cochabamba,-0.25423559111703975,-0.8942042722303605,681.345984014541
2023-06-01,cochabamba,-0.21524660877712404,-0.8887298774061647,667.5537505624181
2023-07-01,cochabamba,-0.26040123064907916,-1.1844361154785548,683.868798061191
2023-08-01,cochabamba,-0.11981934775868257,-0.8773962412829099,836.0178276980733
2023-09-01,cochabamba,-0.2547545697059142,-1.413376121792773,944.7536013937745
2023-10-01,cochabamba,-0.32901378691552385,-1.3847996302501009,956.0383236870091
2023-11-01,cochabamba,-0.4096892640885544,-1.0755031366471877,828.9638313972513
2023-12-01,cochabamba,-0.3639741846086657,-0.6717672620628284,631.0277074044911
2024-01-01,cochabamba,-0.6153053261087871,0.024640665319828264,674.1852247627618
2024-02-01,cochabamba,-0.42259122566699303,0.0813599804917165,540.400977009878
2024-03-01,cochabamba,-0.295179835787749,-0.19713473054379516,559.9144587491819
2024-04-01,cochabamba,-0.32104300435242605,-0.8407086302100585,585.2631487621686
2024-05-01,cochabamba,-0.1367550918031268,-1.2623939813107237,667.8009758594773
2024-06-01,cochabamba,-0.15135984047863657,-1.0973072741349414,667.7674975969405
2024-07-01,cochabamba,-0.28546679651775775,-1.2997684332694677,709.2208002699607
2024-08-01,cochabamba,-0.2461631230671443,-1.393331717460652,827.3891208508876
2024-09-01,cochabamba,-0.39009210182191445,-1.3778662963646855,902.3900795182633
2024-10-01,cochabamba,-0.4919810096115718,-0.8064230687584685,892.9467044850295
2024-11-01,cochabamba,-0.6261741157839973,-0.30430405384751114,732.2841573185945
2024-12-01,cochabamba,-0.5282693989111408,-0.2771464006840915,652.2768158438319
2025-01-01,cochabamba,-0.505080731377109,0.16074844967376553,567.8856181998527
2025-02-01,cochabamba,-0.45323319776230414,0.28880663764435305,623.7611822158254
2025-03-01,cochabamba,-0.40615164005158966,-0.37435132792973347,476.83022639888736
2025-04-01,cochabamba,-0.20622553793851475,-0.5321255132395986,495.5666200328248
2025-05-01,cochabamba,-0.13972239343324694,-0.7399014911058006,501.2352018506115
2025-06-01,cochabamba,-0.058181021383548075,-1.199539477672004,621.8729334326938
2025-07-01,cochabamba,-0.2607595191959159,-0.8543232552222171,651.7568877055382
2025-08-01,cochabamba,-0.2633350244780883,-0.9863010019932175,795.5001837445802
2025-09-01,cochabamba,-0.3426924203363421,-1.225945502911353,801.3747689611624
2025-10-01,cochabamba,-0.43203919635838733,-0.9274132492727765,760.8088334168439
2025-11-01,cochabamba,-0.5523639929453781,-0.6536728730800629,805.4378355335814
2025-12-01,cochabamba,-0.5139437172150647,-0.08365903409678153,706.9744748420115
2026-01-01,cochabamba,-0.6063639835141329,0.1485272163077628,621.5035048879254
2026-02-01,cochabamba,-0.5694687516405781,-0.061782192764505896,716.2619958048715
2026-03-01,cochabamba,-0.4680394140428612,-0.23840252632802333,586.837052110602
2026-04-01,cochabamba,,,636.2836936431405
