date,roi,u10,v10,blh
2018-07-01,oruro,0.3603857403604619,-1.2828053911945811,608.76953125
2018-08-01,oruro,0.12029573182055557,-1.071353180726014,658.5964965820312
2018-09-01,oruro,-0.059780346599742525,-0.6289202617733392,1071.6663818359375
2018-10-01,oruro,-0.4164170204330326,-1.5129555595018835,958.216796875
2018-11-01,oruro,-0.9857778822497041,-1.1090397083719963,1028.87646484375
2018-12-01,oruro,-0.7556769624630078,-1.000411700164245,908.1461181640625
2019-01-01,oruro,-1.37896745492764,-1.3619270889723276,801.6528930664062
2019-02-01,oruro,-0.8271076274558881,-0.9739692310492197,609.7196044921875
2019-03-01,oruro,-0.6131895845035109,-1.651012638043408,692.5810546875
2019-04-01,oruro,-0.09160182373751902,-1.2028553150405714,779.8805541992188
2019-05-01,oruro,0.686611714256999,-0.7778794158194173,745.5870971679688
2019-06-01,oruro,-0.20367213637128523,-0.5984224379652797,556.8173217773438
2019-07-01,oruro,0.2702428790995784,-0.778585537102077,627.154052734375
2019-08-01,oruro,-0.33474913024678976,-0.5446379580564243,783.7520141601562
2019-09-01,oruro,0.15730655046448327,-2.014664525678842,917.3623046875
2019-10-01,oruro,-0.4791817937074449,-1.533095143771103,1138.312744140625
2019-11-01,oruro,-1.7603960683768078,-1.166267305566664,1080.4228515625
2019-12-01,oruro,-1.2397976150581735,-1.549743350011833,938.5379638671875
2020-01-01,oruro,-1.1663749245527162,-0.9690400150324048,824.9949340820312
2020-02-01,oruro,-1.3367958552630888,-1.2144604993921995,666.0485229492188
2020-03-01,oruro,-1.5509775055491684,-1.3987298688225558,703.075439453125
2020-04-01,oruro,-0.6382197253119172,-0.977178577293526,870.076171875
2020-05-01,oruro,0.03389936811840472,-0.36688115029978213,762.8789672851562
2020-06-01,oruro,0.584186219526465,-0.20027022521750237,624.8117065429688
2020-07-01,oruro,0.13296073599642463,-0.5111198629495829,500.6437072753906
2020-08-01,oruro,0.5422669542390394,-1.0075598285815772,889.6473999023438
2020-09-01,oruro,0.04858143935502559,-2.036823438011249,954.0933227539062
2020-10-01,oruro,-0.6962606988749692,-1.8887464697719143,1032.7606201171875
2020-11-01,oruro,-1.0655079541295538,-0.9192666114097906,1248.9969482421875
2020-12-01,oruro,-1.796151883061747,-1.8305981911296065,1009.4600219726562
2021-01-01,oruro,-0.8125508211043064,-1.1303894898640923,786.8547973632812
2021-02-01,oruro,-1.3327974977497783,-1.3246105033544255,839.0291137695312
2021-03-01,oruro,-1.3148705388592745,-1.4606428179105835,735.2153930664062
2021-04-01,oruro,-0.013505512010408574,-1.0619425593429666,805.4613647460938
2021-05-01,oruro,0.44999717204040024,-0.7791385708633962,758.6611938476562
2021-06-01,oruro,0.5197479498006067,-0.4665194908384443,635.5324096679688
2021-07-01,oruro,0.21095124908393656,-0.6340728719737296,668.2913818359375
2021-08-01,oruro,0.5332208373327548,-0.6932281533153652,806.7501831054688
2021-09-01,oruro,-0.08130096117130864,-1.8246330799049275,952.812744140625
2021-10-01,oruro,0.19808139032440852,-0.6963506416049511,1161.533203125
2021-11-01,oruro,-1.4232355602241322,-1.2364515361350492,1040.57666015625
2021-12-01,oruro,-1.1008704569625813,-0.7580672373828017,658.1195068359375
2022-01-01,oruro,-0.907503848980502,-0.9575672736376553,675.1427001953125
2022-02-01,oruro,-1.3619449005858733,-1.2548015190851345,629.05712890625
2022-03-01,oruro,-1.116029891764205,-1.163402138344716,654.7994384765625
2022-04-01,oruro,0.3409396560672093,-1.0733177837627816,680.266845703125
2022-05-01,oruro,0.48076110351685963,-0.5668881295855074,748.8517456054688
2022-06-01,oruro,0.5242884138498631,-0.8686479988008967,603.654052734375
2022-07-01,oruro,0.260249989489378,-0.931639767614503,607.0734252929688
2022-08-01,oruro,0.10821408209145343,-0.5102479290584019,776.9210815429688
2022-09-01,oruro,1.104017995174962,-0.5947930589367455,1064.1009521484375
2022-10-01,oruro,0.41660054208726455,-0.26816876141722684,1213.7276611328125
2022-11-01,oruro,-1.3922432536994926,-0.46515605510002445,1404.3189697265625
2022-12-01,oruro,-1.602712260386084,-0.7926281149694744,1142.4776611328125
2023-01-01,oruro,-2.34775049620691,-1.183119029317511,1083.0958251953125
2023-02-01,oruro,-1.1590305620743833,-1.3407609771159055,757.795654296875
2023-03-01,oruro,-1.8577183301641982,-1.4197908031360467,872.675048828125
2023-04-01,oruro,-0.32512779890245075,-0.4582120675720659,844.7266845703125
2023-05-01,oruro,-0.12530033110963082,-0.8464530321859544,704.2453002929688
2023-06-01,oruro,-0.07039395098639006,-0.19042578525144538,505.106689453125
2023-07-01,oruro,-0.13761492580394322,-0.380853396894629,535.4679565429688
