date,roi,u10,v10,blh
2018-07-01,santa_cruz,0.6264725418936048,-0.3043010027515176,690.1143345673627
2018-08-01,santa_cruz,0.24988172819415802,0.2025320905923465,712.0168628783598
2018-09-01,santa_cruz,1.26692041980239,-1.2379671142218596,770.6631448378815
2018-10-01,santa_cruz,0.9258995109718571,-0.8072978828816078,718.790221391687
2018-11-01,santa_cruz,0.6151915208404238,-0.6662962623033577,661.3013483238525
2018-12-01,santa_cruz,1.3119195859444979,-1.7293102441950947,755.7837500155256
2019-01-01,santa_cruz,1.4624323030865929,-2.420987907095249,782.717613038274
2019-02-01,santa_cruz,0.7881148344751295,-0.9043830202935368,690.2644663023837
2019-03-01,santa_cruz,0.5903556230494571,-0.5451605981652263,639.107690662572
2019-04-01,santa_cruz,0.64791314009697,-0.5989172036595581,591.0459111976321
2019-05-01,santa_cruz,0.5651746074364691,-0.6078920204406281,674.9041331765764
2019-06-01,santa_cruz,1.0912397361463146,-1.4316377805393428,708.361759737679
2019-07-01,santa_cruz,0.5416810348502943,-0.2801304485363162,638.8574703926124
2019-08-01,santa_cruz,0.7193538566597624,-0.08623726345003525,774.9232992830262
2019-09-01,santa_cruz,0.693915924342839,-0.3520964781281547,888.5101827794306
2019-10-01,santa_cruz,0.9169722916622145,-1.0302451453567911,843.9162724772395
2019-11-01,santa_cruz,0.9273860630793808,-1.2350560692139767,754.4645023800801
2019-12-01,santa_cruz,0.9712548412869135,-1.4770518197186628,660.9581732575579
2020-01-01,santa_cruz,1.1810892755203601,-1.565413404181312,693.0577531338497
2020-02-01,santa_cruz,0.8223777292061094,-0.9656606413129027,707.7374928388006
2020-03-01,santa_cruz,0.5113550884373346,-0.6812078611051475,567.4239681953468
2020-04-01,santa_cruz,0.2800025867327281,-0.21048121669546796,684.0041065307037
2020-05-01,santa_cruz,0.6413406775504172,-0.6141310199978629,672.5533259017291
2020-06-01,santa_cruz,1.2854977032791512,-1.7139373996472522,817.1438400680955
2020-07-01,santa_cruz,0.8330281934315532,-0.8289169219135912,746.7899190299273
2020-08-01,santa_cruz,1.140539879814975,-0.8981029076143987,766.515231716235
2020-09-01,santa_cruz,0.7837801614288119,-0.7105825439473008,850.7875507882367
2020-10-01,santa_cruz,1.1682891572949778,-1.4720954960317947,973.2005364883496
2020-11-01,santa_cruz,0.7242209551015342,-0.8054096885603733,848.0767898923452
2020-12-01,santa_cruz,0.9359356064954739,-1.202461143676962,749.829887547819
2021-01-01,santa_cruz,1.190161015572161,-1.8032525655441742,730.0006364540379
2021-02-01,santa_cruz,0.4537065299664911,-0.30379111226304395,552.8037398054794
2021-03-01,santa_cruz,0.32200051960128284,-0.16054840948642712,517.1376089511502
2021-04-01,santa_cruz,0.28304086828540753,-0.19480670391993427,566.9395213892806
2021-05-01,santa_cruz,0.5347183878307706,-0.35407904399817713,648.4906467747045
2021-06-01,santa_cruz,0.22877943599481873,0.14950632667225963,615.5297931131386
2021-07-01,santa_cruz,0.6624342384744779,-0.3072446523220158,677.5168233850235
2021-08-01,santa_cruz,0.5689439537488067,-0.16015329896183383,769.9523314459335
2021-09-01,santa_cruz,1.2222684020249093,-1.0286013142774182,852.1145772524595
2021-10-01,santa_cruz,0.8050462167215099,-0.7159347156846029,870.0357011998213
2021-11-01,santa_cruz,0.20374425523261364,-0.37499445652972957,678.8514379067717
2021-12-01,santa_cruz,0.45151174995111515,-0.16379099111887746,562.0991623337204
2022-01-01,santa_cruz,1.3366667948195552,-1.7047397275609704,771.9745944315755
2022-02-01,santa_cruz,0.5660258707757528,-0.729497739892307,661.9770921182558
2022-03-01,santa_cruz,0.4703661952621631,-0.5025442738474107,679.4787549138639
2022-04-01,santa_cruz,0.9746437877499952,-1.1801537595087135,771.5598685987803
2022-05-01,santa_cruz,0.38894097246024323,0.0015543578623929291,659.0877054817917
2022-06-01,santa_cruz,0.6244238852738352,-0.40614384430853023,657.4570163065755
2022-07-01,santa_cruz,1.6121973700935412,-1.9636253175524556,867.4191112427342
2022-08-01,santa_cruz,0.6817103426174388,-0.30304411420468,795.929584157486
2022-09-01,santa_cruz,0.4970286421325347,0.12850822135222284,811.2514394205213
2022-10-01,santa_cruz,0.3966718943817187,-0.38030088167029386,756.7783919244957
2022-11-01,santa_cruz,0.15741878198812242,-0.010332920002271253,998.8843206214602
2022-12-01,santa_cruz,0.4340077366058012,-0.5331679326423412,777.8195398085069
2023-01-01,santa_cruz,1.0260500290369112,-1.5182215795674145,665.2131178814961
2023-02-01,santa_cruz,0.8597145212559083,-1.129798486814835,619.3837745072165
2023-03-01,santa_cruz,0.751186077613967,-0.9542653691714379,565.8309458139781
2023-04-01,santa_cruz,0.11283114087783966,0.12025347493575927,499.6347514578573
2023-05-01,santa_cruz,0.44109596884309515,-0.4725209962262212,534.2000366113903
2023-06-01,santa_cruz,0.7531387754656644,-0.8152044697292661,666.7483709726502
2023-07-01,santa_cruz,1.0244182239758175,-0.9896819339700265,743.6599427725062
2023-08-01,santa_cruz,1.3321381463120345,-1.098103945693884,801.6450504854868
2023-09-01,santa_cruz,1.350672166426125,-1.7181210662484432,954.7820037696246
2023-10-01,santa_cruz,1.394977689485697,-1.9070589653172307,982.2466329747429
2023-11-01,santa_cruz,2.019170140157286,-2.7236281334091355,1086.4366202786543
2023-12-01,santa_cruz,1.3690392374051685,-1.8654287790434367,908.4198592872801
2024-01-01,santa_cruz,0.9864298567381931,-1.4234035170036212,752.6487700397147
2024-02-01,santa_cruz,1.0849112689362435,-1.5164840668644306,640.706889869678
2024-03-01,santa_cruz,1.0728480186958624,-1.4218454452212954,810.543440147121
2024-04-01,santa_cruz,1.0469095291078605,-1.7263175689101726,701.8751411862519
2024-05-01,santa_cruz,0.5048635619582876,-0.6022121757518449,730.2138914463063
2024-06-01,santa_cruz,1.5503199076109242,-1.859232632955496,825.0325935497194
2024-07-01,santa_cruz,0.2892944918111988,0.5036013743282459,594.1245450988674
2024-08-01,santa_cruz,0.9566940644021394,-0.832544035637807,855.7912366712416
2024-09-01,santa_cruz,1.1152371591519856,-1.1761736563225271,931.5003738767203
2024-10-01,santa_cruz,1.0322109750123447,-1.4399690195580344,829.4123580762807
2024-11-01,santa_cruz,0.7315574733638043,-1.2069420137905642,718.1261017379398
2024-12-01,santa_cruz,0.6764337017571753,-1.0045418635757475,711.4088660696543
2025-01-01,santa_cruz,0.9233248668029767,-1.2701440842884275,552.2381273036164
2025-02-01,santa_cruz,1.1664454897985292,-1.9514898700274497,632.9000558534752
2025-03-01,santa_cruz,0.5278231732784473,-1.0217405240802748,509.8676707839361
