date,roi,u10,v10,blh
2018-07-01,potosi,1.390872450209659,-0.658558057441808,805.2823157677283
2018-08-01,potosi,0.9009127250734119,-0.4285158255068582,953.2484553410457
2018-09-01,potosi,0.3465183687210083,-0.6654597046796014,1209.433293269231
2018-10-01,potosi,-0.295731307161827,-1.2043779948781668,925.538348858173
2018-11-01,potosi,-0.6183975192923951,-1.0138348841355516,831.3148662860576
2018-12-01,potosi,-0.5744627886675039,-0.8986823198238857,804.7472393329326
2019-01-01,potosi,-0.6333691106726291,-0.8305788671721543,625.3938457782451
2019-02-01,potosi,-0.8716800471981699,-0.4343369499141095,569.278817983774
2019-03-01,potosi,-0.2886199791170539,-1.060074228836267,594.5527766301082
2019-04-01,potosi,0.15434127982145818,-0.7359503591138552,653.9812481219951
2019-05-01,potosi,1.237041134867466,-0.48900233317899366,794.9863656850962
2019-06-01,potosi,1.2149099274086794,-0.48846375576031753,704.3900803786058
2019-07-01,potosi,1.2027463641821168,-0.45538459501260437,743.362060546875
2019-08-01,potosi,0.4668620322189475,-0.36359667336164136,912.1204458383413
2019-09-01,potosi,0.6359658710940991,-1.2560799676452588,911.9769803560696
2019-10-01,potosi,-0.4573357560225938,-1.4179827612612081,1213.434795673077
2019-11-01,potosi,-0.9008100998635384,-0.959589955121084,844.8292752779446
2019-12-01,potosi,-0.914736816809194,-0.9979654574228343,757.302011343149
2020-01-01,potosi,-0.8343981924274163,-0.6895054241888587,715.2713857797476
2020-02-01,potosi,-0.7918793320091614,-0.6464731691333391,560.4113065279447
2020-03-01,potosi,-0.8416363675408842,-0.8896238430476806,581.6409865159254
2020-04-01,potosi,-0.08249019921994677,-0.6220212177357642,709.4416879507211
2020-05-01,potosi,0.6475558867264517,-0.34329653814727185,819.5913696289062
2020-06-01,potosi,1.6859611928073406,-0.30814879856857597,826.349092923678
2020-07-01,potosi,1.3153628269077324,-0.25673563040034214,766.0642136793871
2020-08-01,potosi,1.104534128057587,-1.0301692805661196,1134.9048884465144
2020-09-01,potosi,0.06810839260325709,-1.3674422875728482,1024.2700852614182
2020-10-01,potosi,-0.3826345803087682,-1.222136818329644,882.7877619816708
2020-11-01,potosi,-0.5141495637021033,-1.3232204629860669,1178.8180776742788
2020-12-01,potosi,-0.9763186113808744,-1.211920108348791,758.8138850285457
2021-01-01,potosi,-0.7060415258292982,-0.8361106749956249,649.8539193960337
2021-02-01,potosi,-0.8885533531840776,-1.0270957987348572,665.3142324594351
2021-03-01,potosi,-0.5138198038960166,-0.870580285384186,521.3715491661659
2021-04-01,potosi,-0.20731183119069516,-0.7821655551748338,752.9227623572716
2021-05-01,potosi,0.8798989756509972,-0.5180054069394782,837.2588829627404
2021-06-01,potosi,1.4664860018873525,-0.333495643388212,790.2397742638221
2021-07-01,potosi,0.9127654028572212,-0.5481492748145887,860.7906024639423
2021-08-01,potosi,1.0177335624073516,-0.5433145955723346,1036.3282658503606
2021-09-01,potosi,0.18320871699090097,-1.3146013993687098,1046.336698091947
2021-10-01,potosi,0.16388097355291859,-0.9490528303938979,1202.2491455078125
2021-11-01,potosi,-1.2235745523178498,-1.396849854179457,1011.0828857421875
2021-12-01,potosi,-1.0878437023235226,-0.6053578912269307,622.5940410907451
2022-01-01,potosi,-0.7389338779419302,-0.6665818329478728,613.9776799128605
2022-02-01,potosi,-0.8789314172348054,-1.0217377791050768,577.7375347430889
2022-03-01,potosi,-0.6694243256612943,-0.859665149454072,595.1280048076923
2022-04-01,potosi,0.5259831192758347,-0.7778863173840093,700.9156541090746
2022-05-01,potosi,0.9097353600460392,-0.41346417791401563,819.6732600285457
2022-06-01,potosi,1.4776488398726468,-0.47572582218382087,808.1086895282452
2022-07-01,potosi,1.26199907387909,-0.5290764310252885,897.0305926983173
2022-08-01,potosi,0.867723091337818,-0.605033442251747,1029.5948627178484
2022-09-01,potosi,1.1410209530319262,-1.017090858820996,1230.5053053635818
2022-10-01,potosi,0.4548069599683641,-0.9491194764396044,1321.4041935847356
2022-11-01,potosi,-0.9948992325901206,-0.7678223525776581,1271.3031005859375
2022-12-01,potosi,-1.1775479448211108,-0.8755036121980061,845.2788367638221
2023-01-01,potosi,-1.3076747603238492,-0.7866319280874118,863.612802358774
2023-02-01,potosi,-0.7951264894977003,-0.726510191013833,593.3888972355769
2023-03-01,potosi,-0.9179678399075742,-0.260650481459915,578.9185978816106
2023-04-01,potosi,0.1578963100988101,-0.4913596222603243,772.2838510366587
2023-05-01,potosi,0.4693852130255316,-0.558271638944434,892.2751887394832
2023-06-01,potosi,0.860057428818123,-0.09159924045886868,770.150639460637
2023-07-01,potosi,1.1419809268593109,0.011642789991500629,773.2384361853966
2023-08-01,potosi,1.0033761191564146,4.3075119370822306e-05,910.1306387094351
2023-09-01,potosi,0.3954839160707261,-0.9894069895089841,1238.5417574368992
2023-10-01,potosi,0.15105749930406506,-1.2239191810063814,1093.521212064303
2023-11-01,potosi,-0.24840640485676285,-1.2276428143962534,1028.8594782902644
2023-12-01,potosi,-0.5700846218595317,-1.1068352482275146,700.2949594350961
2024-01-01,potosi,-1.0808690380552461,-1.080935615108859,774.942152756911
2024-02-01,potosi,-0.9254577179870707,-0.6922837556254791,572.0370812049279
2024-03-01,potosi,-0.4791929826036727,-0.46620941017339074,522.5626643254207
2024-04-01,potosi,0.16835691779267553,-0.8593032834109137,697.9322932316708
2024-05-01,potosi,1.6454081525687998,-0.3644398040367334,790.7984853891226
2024-06-01,potosi,1.5000654264213211,-0.22568131883159956,661.8390268179086
2024-07-01,potosi,1.1515433140150886,-0.7601537186612364,827.2096980168269
2024-08-01,potosi,1.257811945213086,-0.8814914714377715,983.7687143179087
2024-09-01,potosi,0.16858994887545214,-1.1815843167180329,1130.3552809495193
2024-10-01,potosi,-0.6545478596708428,-1.437380961991804,1099.1420522836538
2024-11-01,potosi,-0.8956482671444711,-1.231136836117389,836.7951425405649
2024-12-01,potosi,-0.956321041920304,-1.1070212473076102,815.5245408278245
2025-01-01,potosi,-1.0592616888332185,-0.849047188635192,600.7752826397235
2025-02-01,potosi,-1.1626659610191314,0.03505306616216815,662.1298405573918
2025-03-01,potosi,-0.5567493991109859,-0.8135737945579562,521.6307232196514
2025-04-01,potosi,0.20491843290578304,-0.7692140962563309,583.2922128530648
2025-05-01,potosi,0.5820564224778813,-0.31801037581791836,647.1915377103365
2025-06-01,potosi,2.050594599449556,-0.3395508555960811,808.3282752403845
2025-07-01,potosi,0.8253812688728588,-0.21946757737026418,787.6025625375601
2025-08-01,potosi,1.106965303511502,-0.6634976443273217,1057.273165189303
2025-09-01,potosi,0.2879677441540886,-1.1598541070121564,889.0772000826322
2025-10-01,potosi,-0.28579645238293644,-1.2806864382419911,928.7414409930889
2025-11-01,potosi,-0.5079011395865796,-1.0773919667137992,1026.4673414963943
2025-12-01,potosi,-0.7383848130137463,-0.9942016483936635,774.076430100661
2026-01-01,potosi,-1.0223399765803645,-0.8891752199309298,608.8782442533053
2026-02-01,potosi,-0.8759900370899703,-0.7831836687583549,810.218754695012
2026-03-01,potosi,-0.7293842772152663,-1.0432158139444165,697.0314424954927
2026-04-01,potosi,,,806.6916785606971
