date,zone,ndvi,n_valid_pixels,source,month_of_year,seasonal_mean,sd_pooled,anomaly_level,anomaly_z
2024-10-01,altiplano_tubers_quinoa,0.1543612705729692,12340,COPERNICUS/S2_SR_HARMONIZED,10,0.1736115394792032,0.06144589526983331,-0.01925026890623399,-0.31328811829819425
2024-11-01,altiplano_tubers_quinoa,0.1514257647560887,12332,COPERNICUS/S2_SR_HARMONIZED,11,0.18180953446689752,0.06144589526983331,-0.030383769710808806,-0.49448005562261915
2024-12-01,altiplano_tubers_quinoa,0.1912565857638928,12339,COPERNICUS/S2_SR_HARMONIZED,12,0.21076948719483687,0.06144589526983331,-0.019512901430944085,-0.3175623260960751
2025-01-01,altiplano_tubers_quinoa,0.2288866150641925,10915,COPERNICUS/S2_SR_HARMONIZED,1,0.259950356724767,0.06144589526983331,-0.031063741660574518,-0.5055462455899015
2025-02-01,altiplano_tubers_quinoa,0.2992408657359851,12314,COPERNICUS/S2_SR_HARMONIZED,2,0.3066673890954766,0.06144589526983331,-0.00742652335949151,-0.12086280665093574
2025-03-01,altiplano_tubers_quinoa,0.3266387732408901,12340,COPERNICUS/S2_SR_HARMONIZED,3,0.3184737590117072,0.06144589526983331,0.008165014229182865,0.13288136161621614
2025-04-01,altiplano_tubers_quinoa,0.3116033371549627,12340,COPERNICUS/S2_SR_HARMONIZED,4,0.27027033474347406,0.06144589526983331,0.04133300241148863,0.6726731253565272
2025-05-01,altiplano_tubers_quinoa,0.2488585975369425,12340,COPERNICUS/S2_SR_HARMONIZED,5,0.22019507249159914,0.06144589526983331,0.028663525045343363,0.4664839680416479
2025-06-01,altiplano_tubers_quinoa,0.1831033698375585,12340,COPERNICUS/S2_SR_HARMONIZED,6,0.18381708476543837,0.06144589526983331,-0.0007137149278798605,-0.011615339393228058
2025-07-01,altiplano_tubers_quinoa,0.1640079933072905,12340,COPERNICUS/S2_SR_HARMONIZED,7,0.17129837405237258,0.06144589526983331,-0.007290380745082092,-0.11864715638151478
2025-08-01,altiplano_tubers_quinoa,0.1494514131485791,12340,COPERNICUS/S2_SR_HARMONIZED,8,0.16212728195206616,0.06144589526983331,-0.012675868803487061,-0.20629317463473015
2025-09-01,altiplano_tubers_quinoa,0.1515133455693868,12340,COPERNICUS/S2_SR_HARMONIZED,9,0.15987816113185307,0.06144589526983331,-0.008364815562466266,-0.136133024439355
2025-10-01,altiplano_tubers_quinoa,0.1602357137491401,12340,COPERNICUS/S2_SR_HARMONIZED,10,0.1736115394792032,0.06144589526983331,-0.013375825730063073,-0.21768460970947717
2025-11-01,altiplano_tubers_quinoa,0.1639641665876928,12340,COPERNICUS/S2_SR_HARMONIZED,11,0.18180953446689752,0.06144589526983331,-0.01784536787920471,-0.2904240844866629
2025-12-01,altiplano_tubers_quinoa,0.1809972098740847,12340,COPERNICUS/S2_SR_HARMONIZED,12,0.21076948719483687,0.06144589526983331,-0.02977227732075216,-0.48452833488730657
2026-01-01,altiplano_tubers_quinoa,0.2094937620245294,12334,COPERNICUS/S2_SR_HARMONIZED,1,0.259950356724767,0.06144589526983331,-0.05045659470023761,-0.8211548465306377
2026-02-01,altiplano_tubers_quinoa,0.270632769329797,12336,COPERNICUS/S2_SR_HARMONIZED,2,0.3066673890954766,0.06144589526983331,-0.036034619765679565,-0.586444702407496
