date,city,sol,n_valid_pixels,n_total_pixels,mean_rad,median_rad,n_masked,low_coverage_flag,source
2012-01-01,cobija,8.263102531433105,4,204,2.0657756328582764,1.7445068359375,200,True,NASA/VIIRS/002/VNP46A3
2012-02-01,cobija,1787.2166748046875,154,204,11.605302810668945,2.594677209854126,50,False,NASA/VIIRS/002/VNP46A3
2012-03-01,cobija,1870.9130859375,178,204,10.510747909545898,1.7551536560058594,26,False,NASA/VIIRS/002/VNP46A3
2012-04-01,cobija,1912.299072265625,190,204,10.06473159790039,1.159424066543579,14,False,NASA/VIIRS/002/VNP46A3
2012-05-01,cobija,1909.9183349609375,113,204,16.901931762695312,9.480655670166016,91,False,NASA/VIIRS/002/VNP46A3
2012-06-01,cobija,1951.8804931640625,126,204,15.491114616394043,8.104145050048828,78,False,NASA/VIIRS/002/VNP46A3
2012-07-01,cobija,2093.269775390625,115,204,18.202346801757812,10.846070289611816,89,False,NASA/VIIRS/002/VNP46A3
2012-08-01,cobija,2109.03955078125,163,204,12.93889331817627,3.040172576904297,41,False,NASA/VIIRS/002/VNP46A3
2012-09-01,cobija,1823.48681640625,194,204,9.39941692352295,2.305027961730957,10,False,NASA/VIIRS/002/VNP46A3
2012-10-01,cobija,1784.90478515625,137,204,13.028502464294434,6.218658924102783,67,False,NASA/VIIRS/002/VNP46A3
2012-11-01,cobija,2114.60400390625,126,204,16.78257179260254,8.820608139038086,78,False,NASA/VIIRS/002/VNP46A3
2012-12-01,cobija,218.31698608398438,62,204,3.5212416648864746,0.870284914970398,142,True,NASA/VIIRS/002/VNP46A3
2013-01-01,cobija,1835.675537109375,121,204,15.17087173461914,8.227041244506836,83,False,NASA/VIIRS/002/VNP46A3
2013-02-01,cobija,1868.7767333984375,103,204,18.143463134765625,14.383573532104492,101,False,NASA/VIIRS/002/VNP46A3
2013-03-01,cobija,1584.10009765625,123,204,12.878862380981445,7.552392959594727,81,False,NASA/VIIRS/002/VNP46A3
2013-04-01,cobija,2231.433837890625,134,204,16.652490615844727,7.458550453186035,70,False,NASA/VIIRS/002/VNP46A3
2013-05-01,cobija,2049.697021484375,132,204,15.528007507324219,9.337594032287598,72,False,NASA/VIIRS/002/VNP46A3
2013-06-01,cobija,1986.5166015625,136,204,14.60673999786377,7.058111190795898,68,False,NASA/VIIRS/002/VNP46A3
2013-07-01,cobija,2310.31689453125,151,204,15.300111770629883,6.934838771820068,53,False,NASA/VIIRS/002/VNP46A3
2013-08-01,cobija,2279.99853515625,167,204,13.65268611907959,2.484412431716919,37,False,NASA/VIIRS/002/VNP46A3
2013-09-01,cobija,2331.194580078125,198,204,11.773710250854492,1.707810878753662,6,False,NASA/VIIRS/002/VNP46A3
2013-10-01,cobija,2119.316162109375,119,204,17.80937957763672,15.920736312866211,85,False,NASA/VIIRS/002/VNP46A3
2013-11-01,cobija,2228.5419921875,185,204,12.046173095703125,2.002470016479492,19,False,NASA/VIIRS/002/VNP46A3
2013-12-01,cobija,2183.81982421875,164,204,13.315974235534668,4.187643051147461,40,False,NASA/VIIRS/002/VNP46A3
2014-01-01,cobija,2257.48486328125,112,204,20.15611457824707,10.215306282043457,92,False,NASA/VIIRS/002/VNP46A3
2014-02-01,cobija,1518.691650390625,134,204,11.33351993560791,5.799401760101318,70,False,NASA/VIIRS/002/VNP46A3
2014-03-01,cobija,1971.3394775390625,197,204,10.006799697875977,1.8789331912994385,7,False,NASA/VIIRS/002/VNP46A3
2014-04-01,cobija,1855.868896484375,120,204,15.465574264526367,11.118377685546875,84,False,NASA/VIIRS/002/VNP46A3
2014-05-01,cobija,1789.8553466796875,168,204,10.653901100158691,2.430837631225586,36,False,NASA/VIIRS/002/VNP46A3
2014-06-01,cobija,2174.465087890625,170,204,12.790970802307129,2.572990655899048,34,False,NASA/VIIRS/002/VNP46A3
2014-07-01,cobija,2051.8193359375,148,204,13.86364459991455,5.727130889892578,56,False,NASA/VIIRS/002/VNP46A3
2014-08-01,cobija,2066.17626953125,182,204,11.352617263793945,2.5921266078948975,22,False,NASA/VIIRS/002/VNP46A3
2014-09-01,cobija,1939.1507568359375,201,204,9.647516250610352,1.6743329763412476,3,False,NASA/VIIRS/002/VNP46A3
2014-10-01,cobija,2027.328125,203,204,9.986838340759277,2.0347883701324463,1,False,NASA/VIIRS/002/VNP46A3
2014-11-01,cobija,2325.2255859375,187,204,12.434361457824707,2.223822593688965,17,False,NASA/VIIRS/002/VNP46A3
2014-12-01,cobija,1876.1431884765625,164,204,11.439897537231445,5.420236587524414,40,False,NASA/VIIRS/002/VNP46A3
2015-01-01,cobija,2107.353515625,151,204,13.95598316192627,6.491610050201416,53,False,NASA/VIIRS/002/VNP46A3
2015-02-01,cobija,1844.401123046875,118,204,15.630517959594727,11.397876739501953,86,False,NASA/VIIRS/002/VNP46A3
2015-03-01,cobija,1677.8275146484375,188,204,8.924614906311035,1.796412467956543,16,False,NASA/VIIRS/002/VNP46A3
2015-04-01,cobija,1879.7166748046875,164,204,11.461687088012695,4.100301742553711,40,False,NASA/VIIRS/002/VNP46A3
2015-05-01,cobija,1925.055419921875,172,204,11.192182540893555,4.392849922180176,32,False,NASA/VIIRS/002/VNP46A3
2015-06-01,cobija,1925.832275390625,161,204,11.961690902709961,3.81307315826416,43,False,NASA/VIIRS/002/VNP46A3
2015-07-01,cobija,2130.25830078125,164,204,12.9893798828125,4.91707706451416,40,False,NASA/VIIRS/002/VNP46A3
2015-08-01,cobija,2159.160400390625,193,204,11.187359809875488,2.62768816947937,11,False,NASA/VIIRS/002/VNP46A3
2015-09-01,cobija,2157.0380859375,200,204,10.78519058227539,2.958096504211426,4,False,NASA/VIIRS/002/VNP46A3
2015-10-01,cobija,2117.349853515625,204,204,10.379165649414062,2.8592419624328613,0,False,NASA/VIIRS/002/VNP46A3
2015-11-01,cobija,1958.818115234375,153,204,12.802732467651367,5.015691757202148,51,False,NASA/VIIRS/002/VNP46A3
2015-12-01,cobija,2199.819091796875,198,204,11.110197067260742,2.614820718765259,6,False,NASA/VIIRS/002/VNP46A3
2016-01-01,cobija,1993.2989501953125,148,204,13.468235969543457,7.212490081787109,56,False,NASA/VIIRS/002/VNP46A3
2016-02-01,cobija,2225.79736328125,200,204,11.128986358642578,2.240142822265625,4,False,NASA/VIIRS/002/VNP46A3
2016-03-01,cobija,2133.83544921875,182,204,11.724370956420898,2.7728772163391113,22,False,NASA/VIIRS/002/VNP46A3
2016-04-01,cobija,2175.97216796875,194,204,11.216351509094238,3.092430591583252,10,False,NASA/VIIRS/002/VNP46A3
2016-05-01,cobija,2091.057373046875,173,204,12.087037086486816,3.5953304767608643,31,False,NASA/VIIRS/002/VNP46A3
2016-06-01,cobija,2125.853515625,151,204,14.078499794006348,5.974924087524414,53,False,NASA/VIIRS/002/VNP46A3
2016-07-01,cobija,2273.899169921875,169,204,13.455024719238281,4.439156532287598,35,False,NASA/VIIRS/002/VNP46A3
2016-08-01,cobija,2091.969482421875,197,204,10.619134902954102,3.1696486473083496,7,False,NASA/VIIRS/002/VNP46A3
2016-09-01,cobija,1971.111572265625,204,204,9.662311553955078,3.0992660522460938,0,False,NASA/VIIRS/002/VNP46A3
2016-10-01,cobija,1835.89599609375,169,204,10.863289833068848,4.639820575714111,35,False,NASA/VIIRS/002/VNP46A3
2016-11-01,cobija,1949.4656982421875,198,204,9.845786094665527,2.508650302886963,6,False,NASA/VIIRS/002/VNP46A3
2016-12-01,cobija,1841.919921875,182,204,10.120439529418945,3.4977188110351562,22,False,NASA/VIIRS/002/VNP46A3
2017-01-01,cobija,1889.92822265625,188,204,10.052809715270996,3.346205234527588,16,False,NASA/VIIRS/002/VNP46A3
2017-02-01,cobija,2340.908935546875,195,204,12.004661560058594,2.9832217693328857,9,False,NASA/VIIRS/002/VNP46A3
2017-03-01,cobija,4.079054832458496,4,204,1.019763708114624,1.0312849283218384,200,True,NASA/VIIRS/002/VNP46A3
2017-04-01,cobija,1880.03564453125,159,204,11.82412338256836,6.966845989227295,45,False,NASA/VIIRS/002/VNP46A3
2017-05-01,cobija,2087.06640625,167,204,12.497404098510742,6.438235759735107,37,False,NASA/VIIRS/002/VNP46A3
2017-06-01,cobija,2244.02587890625,163,204,13.767029762268066,5.716947555541992,41,False,NASA/VIIRS/002/VNP46A3
2017-07-01,cobija,2316.046875,158,204,14.658524513244629,7.669094085693359,46,False,NASA/VIIRS/002/VNP46A3
2017-08-01,cobija,2438.4931640625,197,204,12.378137588500977,4.014549732208252,7,False,NASA/VIIRS/002/VNP46A3
2017-09-01,cobija,1966.9044189453125,204,204,9.641688346862793,4.309818267822266,0,False,NASA/VIIRS/002/VNP46A3
2017-10-01,cobija,2058.0498046875,182,204,11.307966232299805,4.757331371307373,22,False,NASA/VIIRS/002/VNP46A3
2017-11-01,cobija,2263.26171875,198,204,11.430614471435547,2.9314587116241455,6,False,NASA/VIIRS/002/VNP46A3
2017-12-01,cobija,2208.8779296875,189,204,11.687185287475586,4.121367454528809,15,False,NASA/VIIRS/002/VNP46A3
2018-01-01,cobija,1905.6318359375,177,204,10.766281127929688,5.0940117835998535,27,False,NASA/VIIRS/002/VNP46A3
2018-02-01,cobija,1361.341796875,181,204,7.521225452423096,4.6182990074157715,23,False,NASA/VIIRS/002/VNP46A3
2018-03-01,cobija,1611.2236328125,155,204,10.394990921020508,4.851637363433838,49,False,NASA/VIIRS/002/VNP46A3
2018-04-01,cobija,2184.462158203125,196,204,11.145215034484863,3.276190996170044,8,False,NASA/VIIRS/002/VNP46A3
2018-05-01,cobija,2151.1572265625,170,204,12.653865814208984,5.157613754272461,34,False,NASA/VIIRS/002/VNP46A3
2018-06-01,cobija,2261.669921875,160,204,14.13543701171875,6.458891868591309,44,False,NASA/VIIRS/002/VNP46A3
2018-07-01,cobija,2342.8076171875,176,204,13.311407089233398,4.430214881896973,28,False,NASA/VIIRS/002/VNP46A3
2018-08-01,cobija,2179.82861328125,171,204,12.747535705566406,5.51913595199585,33,False,NASA/VIIRS/002/VNP46A3
2018-09-01,cobija,2103.8603515625,202,204,10.41515064239502,3.705228090286255,2,False,NASA/VIIRS/002/VNP46A3
2018-10-01,cobija,2008.28076171875,204,204,9.844513893127441,2.5564024448394775,0,False,NASA/VIIRS/002/VNP46A3
2018-11-01,cobija,1950.6258544921875,193,204,10.1068696975708,2.9496703147888184,11,False,NASA/VIIRS/002/VNP46A3
2018-12-01,cobija,1955.9119873046875,200,204,9.779560089111328,3.4122891426086426,4,False,NASA/VIIRS/002/VNP46A3
2019-01-01,cobija,227.24090576171875,77,204,2.9511806964874268,1.43443763256073,127,True,NASA/VIIRS/002/VNP46A3
2019-02-01,cobija,1176.038330078125,89,204,13.213913917541504,8.942081451416016,115,True,NASA/VIIRS/002/VNP46A3
2019-03-01,cobija,1555.2998046875,153,204,10.165358543395996,4.7404375076293945,51,False,NASA/VIIRS/002/VNP46A3
2019-04-01,cobija,1924.619873046875,177,204,10.87355899810791,5.1706223487854,27,False,NASA/VIIRS/002/VNP46A3
2019-05-01,cobija,2150.896484375,165,204,13.035736083984375,5.165905952453613,39,False,NASA/VIIRS/002/VNP46A3
2019-06-01,cobija,2253.3857421875,168,204,13.413010597229004,5.6055498123168945,36,False,NASA/VIIRS/002/VNP46A3
2019-07-01,cobija,2347.812744140625,166,204,14.143450736999512,5.881221771240234,38,False,NASA/VIIRS/002/VNP46A3
2019-08-01,cobija,2387.067626953125,193,204,12.368226051330566,4.528271198272705,11,False,NASA/VIIRS/002/VNP46A3
2019-09-01,cobija,1955.1298828125,203,204,9.631181716918945,3.909515142440796,1,False,NASA/VIIRS/002/VNP46A3
2019-10-01,cobija,1536.79052734375,159,204,9.665349006652832,4.238077163696289,45,False,NASA/VIIRS/002/VNP46A3
2019-11-01,cobija,2016.061279296875,185,204,10.897628784179688,4.185335636138916,19,False,NASA/VIIRS/002/VNP46A3
2019-12-01,cobija,67.04163360595703,40,204,1.6760408878326416,1.4996687173843384,164,True,NASA/VIIRS/002/VNP46A3
2020-01-01,cobija,1926.7197265625,159,204,12.1177339553833,7.593319416046143,45,False,NASA/VIIRS/002/VNP46A3
2020-02-01,cobija,2118.645751953125,194,204,10.920854568481445,3.1317873001098633,10,False,NASA/VIIRS/002/VNP46A3
2020-03-01,cobija,2002.796630859375,201,204,9.96416187286377,3.0859079360961914,3,False,NASA/VIIRS/002/VNP46A3
2020-04-01,cobija,1999.2796630859375,197,204,10.148627281188965,3.6125218868255615,7,False,NASA/VIIRS/002/VNP46A3
2020-05-01,cobija,2041.6824951171875,172,204,11.870246887207031,4.5369462966918945,32,False,NASA/VIIRS/002/VNP46A3
2020-06-01,cobija,1961.494140625,166,204,11.816229820251465,5.754697799682617,38,False,NASA/VIIRS/002/VNP46A3
2020-07-01,cobija,1903.983154296875,165,204,11.539291381835938,5.493402481079102,39,False,NASA/VIIRS/002/VNP46A3
2020-08-01,cobija,2065.433349609375,182,204,11.34853458404541,4.424857139587402,22,False,NASA/VIIRS/002/VNP46A3
2020-09-01,cobija,1734.0435791015625,198,204,8.757796287536621,4.182140350341797,6,False,NASA/VIIRS/002/VNP46A3
2020-10-01,cobija,1988.583740234375,204,204,9.74795913696289,3.240044593811035,0,False,NASA/VIIRS/002/VNP46A3
2020-11-01,cobija,1897.381591796875,193,204,9.830992698669434,4.097471714019775,11,False,NASA/VIIRS/002/VNP46A3
2020-12-01,cobija,2021.8858642578125,180,204,11.232699394226074,3.327609062194824,24,False,NASA/VIIRS/002/VNP46A3
2021-01-01,cobija,1230.3621826171875,180,204,6.835345268249512,2.777177333831787,24,False,NASA/VIIRS/002/VNP46A3
2021-02-01,cobija,1911.6556396484375,202,204,9.463642120361328,2.856396198272705,2,False,NASA/VIIRS/002/VNP46A3
2021-03-01,cobija,1684.96337890625,181,204,9.309189796447754,4.511994361877441,23,False,NASA/VIIRS/002/VNP46A3
2021-04-01,cobija,1759.26904296875,174,204,10.11074161529541,3.7690162658691406,30,False,NASA/VIIRS/002/VNP46A3
2021-05-01,cobija,2009.65185546875,167,204,12.033843040466309,5.354616165161133,37,False,NASA/VIIRS/002/VNP46A3
2021-06-01,cobija,2131.79443359375,171,204,12.466633796691895,5.556357383728027,33,False,NASA/VIIRS/002/VNP46A3
2021-07-01,cobija,2285.62548828125,179,204,12.7688570022583,3.7851245403289795,25,False,NASA/VIIRS/002/VNP46A3
2021-08-01,cobija,2056.5751953125,204,204,10.08125114440918,4.358342170715332,0,False,NASA/VIIRS/002/VNP46A3
2021-09-01,cobija,1953.860107421875,204,204,9.57774543762207,3.951378345489502,0,False,NASA/VIIRS/002/VNP46A3
2021-10-01,cobija,2221.57177734375,203,204,10.943703651428223,3.4207143783569336,1,False,NASA/VIIRS/002/VNP46A3
2021-11-01,cobija,0.0,0,0,0.0,0.0,0,True,NASA/VIIRS/002/VNP46A3
2021-12-01,cobija,1829.46240234375,188,204,9.731183052062988,3.3928780555725098,16,False,NASA/VIIRS/002/VNP46A3
2022-01-01,cobija,2239.275634765625,199,204,11.252641677856445,4.3332390785217285,5,False,NASA/VIIRS/002/VNP46A3
2022-02-01,cobija,808.2271728515625,122,204,6.624813079833984,5.194584369659424,82,False,NASA/VIIRS/002/VNP46A3
2022-03-01,cobija,1809.056640625,185,204,9.778684616088867,3.2719602584838867,19,False,NASA/VIIRS/002/VNP46A3
2022-04-01,cobija,1893.6259765625,198,204,9.563767433166504,3.0149617195129395,6,False,NASA/VIIRS/002/VNP46A3
2022-05-01,cobija,1991.099609375,192,204,10.37031078338623,2.966383218765259,12,False,NASA/VIIRS/002/VNP46A3
2022-06-01,cobija,2057.78076171875,193,204,10.662076950073242,3.3000714778900146,11,False,NASA/VIIRS/002/VNP46A3
2022-07-01,cobija,2110.672119140625,188,204,11.22697925567627,3.694920301437378,16,False,NASA/VIIRS/002/VNP46A3
2022-08-01,cobija,2030.187255859375,203,204,10.000922203063965,3.6417245864868164,1,False,NASA/VIIRS/002/VNP46A3
2022-09-01,cobija,1975.6700439453125,204,204,9.684657096862793,5.108151435852051,0,False,NASA/VIIRS/002/VNP46A3
2022-10-01,cobija,1994.967529296875,204,204,9.779253005981445,4.508689880371094,0,False,NASA/VIIRS/002/VNP46A3
2022-11-01,cobija,1923.096435546875,204,204,9.4269437789917,3.4019787311553955,0,False,NASA/VIIRS/002/VNP46A3
2022-12-01,cobija,1950.94775390625,204,204,9.563468933105469,3.414905071258545,0,False,NASA/VIIRS/002/VNP46A3
2023-01-01,cobija,1845.0218505859375,183,204,10.082086563110352,3.5556323528289795,21,False,NASA/VIIRS/002/VNP46A3
2023-02-01,cobija,1714.3868408203125,197,204,8.702471733093262,2.2255728244781494,7,False,NASA/VIIRS/002/VNP46A3
2023-03-01,cobija,1136.55126953125,204,204,5.571329593658447,2.8330585956573486,0,False,NASA/VIIRS/002/VNP46A3
2023-04-01,cobija,1829.91845703125,204,204,8.97018814086914,2.716909646987915,0,False,NASA/VIIRS/002/VNP46A3
2023-05-01,cobija,1774.537353515625,191,204,9.290771484375,2.9029197692871094,13,False,NASA/VIIRS/002/VNP46A3
2023-06-01,cobija,1954.261474609375,199,204,9.820409774780273,2.5915613174438477,5,False,NASA/VIIRS/002/VNP46A3
2023-07-01,cobija,2034.9217529296875,195,204,10.43549633026123,3.1768434047698975,9,False,NASA/VIIRS/002/VNP46A3
2023-08-01,cobija,1955.5045166015625,200,204,9.777523040771484,3.544853687286377,4,False,NASA/VIIRS/002/VNP46A3
2023-09-01,cobija,1926.957275390625,204,204,9.445869445800781,4.078726768493652,0,False,NASA/VIIRS/002/VNP46A3
2023-10-01,cobija,1856.53857421875,203,204,9.14551067352295,3.4038729667663574,1,False,NASA/VIIRS/002/VNP46A3
2023-11-01,cobija,2042.4227294921875,204,204,10.011876106262207,4.232261657714844,0,False,NASA/VIIRS/002/VNP46A3
2023-12-01,cobija,1813.171142578125,174,204,10.420523643493652,3.1084349155426025,30,False,NASA/VIIRS/002/VNP46A3
2024-01-01,cobija,1783.123291015625,187,204,9.535418510437012,2.4943811893463135,17,False,NASA/VIIRS/002/VNP46A3
2024-02-01,cobija,1861.927001953125,204,204,9.127093315124512,2.6564033031463623,0,False,NASA/VIIRS/002/VNP46A3
2024-03-01,cobija,1741.514404296875,184,204,9.464752197265625,3.984410285949707,20,False,NASA/VIIRS/002/VNP46A3
2024-04-01,cobija,1946.028564453125,199,204,9.779038429260254,3.841989040374756,5,False,NASA/VIIRS/002/VNP46A3
2024-05-01,cobija,1872.4473876953125,186,204,10.06692123413086,3.4474902153015137,18,False,NASA/VIIRS/002/VNP46A3
2024-06-01,cobija,2026.9622802734375,178,204,11.387428283691406,3.7812819480895996,26,False,NASA/VIIRS/002/VNP46A3
2024-07-01,cobija,2039.9443359375,183,204,11.147236824035645,3.988670825958252,21,False,NASA/VIIRS/002/VNP46A3
2024-08-01,cobija,2137.385986328125,204,204,10.47738265991211,5.38685417175293,0,False,NASA/VIIRS/002/VNP46A3
2024-09-01,cobija,1341.7353515625,204,204,6.577134132385254,4.801877975463867,0,False,NASA/VIIRS/002/VNP46A3
2024-10-01,cobija,1875.910888671875,203,204,9.24094009399414,4.673758029937744,1,False,NASA/VIIRS/002/VNP46A3
2024-11-01,cobija,73.6952896118164,51,204,1.4450056552886963,1.2807308435440063,153,True,NASA/VIIRS/002/VNP46A3
2024-12-01,cobija,2343.26611328125,203,204,11.543182373046875,4.006737232208252,1,False,NASA/VIIRS/002/VNP46A3
2025-01-01,cobija,2218.0400390625,202,204,10.980396270751953,3.166806936264038,2,False,NASA/VIIRS/002/VNP46A3
2025-02-01,cobija,2144.91015625,203,204,10.566060066223145,4.423422813415527,1,False,NASA/VIIRS/002/VNP46A3
2025-03-01,cobija,2087.404541015625,203,204,10.282780647277832,3.6916298866271973,1,False,NASA/VIIRS/002/VNP46A3
2025-04-01,cobija,2228.2197265625,193,204,11.545180320739746,4.8526201248168945,11,False,NASA/VIIRS/002/VNP46A3
2025-05-01,cobija,2167.2724609375,196,204,11.057512283325195,4.561264991760254,8,False,NASA/VIIRS/002/VNP46A3
2025-06-01,cobija,2184.335205078125,185,204,11.807217597961426,5.0685930252075195,19,False,NASA/VIIRS/002/VNP46A3
2025-07-01,cobija,2443.218017578125,190,204,12.859042167663574,5.408877372741699,14,False,NASA/VIIRS/002/VNP46A3
2025-08-01,cobija,2455.2041015625,196,204,12.526551246643066,5.98857307434082,8,False,NASA/VIIRS/002/VNP46A3
2025-09-01,cobija,2273.011474609375,204,204,11.142212867736816,4.743006706237793,0,False,NASA/VIIRS/002/VNP46A3
2025-10-01,cobija,2522.920654296875,200,204,12.614603042602539,5.563966751098633,4,False,NASA/VIIRS/002/VNP46A3
2025-11-01,cobija,2571.063720703125,193,204,13.321573257446289,4.60514497756958,11,False,NASA/VIIRS/002/VNP46A3
2025-12-01,cobija,2383.12646484375,175,204,13.617865562438965,5.292919635772705,29,False,NASA/VIIRS/002/VNP46A3
2026-01-01,cobija,0.0,0,204,0.0,0.0,204,True,NASA/VIIRS/002/VNP46A3
2026-02-01,cobija,1955.514892578125,190,204,10.292183876037598,4.217250823974609,14,False,NASA/VIIRS/002/VNP46A3
2026-03-01,cobija,1999.8009033203125,118,204,16.947465896606445,12.785146713256836,86,False,NASA/VIIRS/002/VNP46A3
2012-01-01,cochabamba,33267.9375,2470,2916,13.46880054473877,4.310445785522461,446,False,NASA/VIIRS/002/VNP46A3
2012-02-01,cochabamba,35014.21875,1860,2916,18.824848175048828,7.651048183441162,1056,False,NASA/VIIRS/002/VNP46A3
2012-03-01,cochabamba,37148.91015625,2560,2916,14.511293411254883,3.8215138912200928,356,False,NASA/VIIRS/002/VNP46A3
2012-04-01,cochabamba,36983.0078125,2287,2916,16.170969009399414,5.116454124450684,629,False,NASA/VIIRS/002/VNP46A3
2012-05-01,cochabamba,39179.9765625,2245,2916,17.452104568481445,5.779541492462158,671,False,NASA/VIIRS/002/VNP46A3
2012-06-01,cochabamba,40251.46875,2141,2916,18.800312042236328,6.727832794189453,775,False,NASA/VIIRS/002/VNP46A3
2012-07-01,cochabamba,40960.890625,2087,2916,19.626684188842773,7.3731560707092285,829,False,NASA/VIIRS/002/VNP46A3
2012-08-01,cochabamba,42198.89453125,2085,2916,20.23927879333496,7.706912040710449,831,False,NASA/VIIRS/002/VNP46A3
2012-09-01,cochabamba,42979.98046875,2340,2916,18.36751365661621,6.275585651397705,576,False,NASA/VIIRS/002/VNP46A3
2012-10-01,cochabamba,41952.25,2403,2916,17.458280563354492,5.397573471069336,513,False,NASA/VIIRS/002/VNP46A3
2012-11-01,cochabamba,40462.97265625,2766,2916,14.628695487976074,3.625849962234497,150,False,NASA/VIIRS/002/VNP46A3
2012-12-01,cochabamba,39663.296875,2629,2916,15.086837768554688,3.5618534088134766,287,False,NASA/VIIRS/002/VNP46A3
2013-01-01,cochabamba,44539.4765625,2762,2916,16.12580680847168,4.027372360229492,154,False,NASA/VIIRS/002/VNP46A3
2013-02-01,cochabamba,45696.8984375,2538,2916,18.005081176757812,5.229611396789551,378,False,NASA/VIIRS/002/VNP46A3
2013-03-01,cochabamba,41858.94921875,2595,2916,16.130617141723633,4.445295333862305,321,False,NASA/VIIRS/002/VNP46A3
2013-04-01,cochabamba,42534.296875,2365,2916,17.98490333557129,5.534109115600586,551,False,NASA/VIIRS/002/VNP46A3
2013-05-01,cochabamba,43048.06640625,2497,2916,17.239913940429688,4.793231964111328,419,False,NASA/VIIRS/002/VNP46A3
2013-06-01,cochabamba,42320.9140625,2239,2916,18.901702880859375,6.498844623565674,677,False,NASA/VIIRS/002/VNP46A3
2013-07-01,cochabamba,42585.33203125,2170,2916,19.624576568603516,6.8854217529296875,746,False,NASA/VIIRS/002/VNP46A3
2013-08-01,cochabamba,43510.0,2330,2916,18.67382049560547,6.31123685836792,586,False,NASA/VIIRS/002/VNP46A3
2013-09-01,cochabamba,43889.33203125,2210,2916,19.859426498413086,7.173040390014648,706,False,NASA/VIIRS/002/VNP46A3
2013-10-01,cochabamba,42435.85546875,2446,2916,17.349082946777344,5.474470138549805,470,False,NASA/VIIRS/002/VNP46A3
2013-11-01,cochabamba,43751.6953125,2681,2916,16.319169998168945,4.340699195861816,235,False,NASA/VIIRS/002/VNP46A3
2013-12-01,cochabamba,40866.359375,2330,2916,17.539209365844727,5.144807815551758,586,False,NASA/VIIRS/002/VNP46A3
2014-01-01,cochabamba,44077.15625,2409,2916,18.2968692779541,5.147130012512207,507,False,NASA/VIIRS/002/VNP46A3
2014-02-01,cochabamba,43736.0859375,2594,2916,16.86048126220703,5.052401065826416,322,False,NASA/VIIRS/002/VNP46A3
2014-03-01,cochabamba,50019.5546875,2868,2916,17.440570831298828,3.9945573806762695,48,False,NASA/VIIRS/002/VNP46A3
2014-04-01,cochabamba,45308.3984375,2690,2916,16.843271255493164,4.149003028869629,226,False,NASA/VIIRS/002/VNP46A3
2014-05-01,cochabamba,44823.8984375,2442,2916,18.355403900146484,5.357233047485352,474,False,NASA/VIIRS/002/VNP46A3
2014-06-01,cochabamba,47235.5390625,2371,2916,19.92220115661621,6.376603603363037,545,False,NASA/VIIRS/002/VNP46A3
2014-07-01,cochabamba,47197.60546875,2250,2916,20.976713180541992,7.363705158233643,666,False,NASA/VIIRS/002/VNP46A3
2014-08-01,cochabamba,48646.23828125,2414,2916,20.151714324951172,6.4374680519104,502,False,NASA/VIIRS/002/VNP46A3
2014-09-01,cochabamba,48926.546875,2610,2916,18.745803833007812,5.222194671630859,306,False,NASA/VIIRS/002/VNP46A3
2014-10-01,cochabamba,50156.6640625,2706,2916,18.53535270690918,5.125390529632568,210,False,NASA/VIIRS/002/VNP46A3
2014-11-01,cochabamba,50486.5625,2802,2916,18.01804542541504,4.441809177398682,114,False,NASA/VIIRS/002/VNP46A3
2014-12-01,cochabamba,47896.5625,2071,2916,23.12726402282715,9.197065353393555,845,False,NASA/VIIRS/002/VNP46A3
2015-01-01,cochabamba,51066.484375,2548,2916,20.041791915893555,5.664227485656738,368,False,NASA/VIIRS/002/VNP46A3
2015-02-01,cochabamba,47092.6015625,2748,2916,17.13704490661621,5.237822532653809,168,False,NASA/VIIRS/002/VNP46A3
2015-03-01,cochabamba,48546.30859375,2868,2916,16.9268856048584,4.101445198059082,48,False,NASA/VIIRS/002/VNP46A3
2015-04-01,cochabamba,48391.90625,2719,2916,17.797685623168945,4.982273578643799,197,False,NASA/VIIRS/002/VNP46A3
2015-05-01,cochabamba,51824.421875,2446,2916,21.187416076660156,6.733920097351074,470,False,NASA/VIIRS/002/VNP46A3
2015-06-01,cochabamba,51790.59375,2441,2916,21.216957092285156,7.010587692260742,475,False,NASA/VIIRS/002/VNP46A3
2015-07-01,cochabamba,53917.34375,2381,2916,22.64483070373535,7.531666278839111,535,False,NASA/VIIRS/002/VNP46A3
2015-08-01,cochabamba,53084.015625,2312,2916,22.960214614868164,8.263293266296387,604,False,NASA/VIIRS/002/VNP46A3
2015-09-01,cochabamba,53712.51953125,2546,2916,21.096826553344727,6.877723217010498,370,False,NASA/VIIRS/002/VNP46A3
2015-10-01,cochabamba,55239.7109375,2832,2916,19.50554847717285,4.8997087478637695,84,False,NASA/VIIRS/002/VNP46A3
2015-11-01,cochabamba,50950.18359375,2697,2916,18.891427993774414,5.644338130950928,219,False,NASA/VIIRS/002/VNP46A3
2015-12-01,cochabamba,53521.640625,2779,2916,19.25931739807129,5.281320571899414,137,False,NASA/VIIRS/002/VNP46A3
2016-01-01,cochabamba,49880.4140625,2245,2916,22.218446731567383,8.653509140014648,671,False,NASA/VIIRS/002/VNP46A3
2016-02-01,cochabamba,52216.84765625,2854,2916,18.296022415161133,4.732985973358154,62,False,NASA/VIIRS/002/VNP46A3
2016-03-01,cochabamba,54272.0390625,2639,2916,20.565380096435547,6.143880844116211,277,False,NASA/VIIRS/002/VNP46A3
